Appname,Date,Score,Text,text
"Paytm Money: Stocks, MF, IPO",Unknown,5,Very good 👍😊,very good
"Paytm Money: Stocks, MF, IPO",Unknown,5,సూపర్,సపర
"Paytm Money: Stocks, MF, IPO",Unknown,1,One of the worst costomer service and support i ever faced on the apps this far... I want to close my demat and trading account on Paytm money app i send a mail more then 10 Times.. but still they didnt provide any assistance at all. After they replied i raised a query and wait for them to respond... But still they didn't respond at all,one of the worst costomer service and support i ever faced on the apps this far i want to close my demat and trading account on paytm money app i send a mail more then times but still they didnt provide any assistance at all after they replied i raised a query and wait for them to respond but still they didnt respond at all
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good,good
"Paytm Money: Stocks, MF, IPO",Unknown,1,"Fraud=paytm money. Do not invest through paytm money. They charged me three times for platform fees in a month, did fraud in settlement and increased share prices by 20 25 ruppees for each share. No 1 fraudsters, running a scam in the name of paytm money.",fraudpaytm money do not invest through paytm money they charged me three times for platform fees in a month did fraud in settlement and increased share prices by ruppees for each share no fraudsters running a scam in the name of paytm money
"Paytm Money: Stocks, MF, IPO",Unknown,1,"Very bad experience. No coustomer care no. No any help paytm money.I am selling stock, so my 100% balance is getting frozen. While according to the rule 20% balance should be freeze. That's why I am changing my broker. Yearly 600rs maintenance charges.",very bad experience no coustomer care no no any help paytm moneyi am selling stock so my balance is getting frozen while according to the rule balance should be freeze thats why i am changing my broker yearly rs maintenance charges
"Paytm Money: Stocks, MF, IPO",Unknown,1,Entire paytm should be closed. Share market ka paisa kha gaya,entire paytm should be closed share market ka paisa kha gaya
"Paytm Money: Stocks, MF, IPO",Unknown,4,Good,good
"Paytm Money: Stocks, MF, IPO",Unknown,5,"User friendly, Very good app",user friendly very good app
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good,good
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good,good
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good app with detailed analysis.,good app with detailed analysis
"Paytm Money: Stocks, MF, IPO",Unknown,1,"We never suggest this app to do trade, very lack of connectivity & destruct app, Don't use this app 😡",we never suggest this app to do trade very lack of connectivity destruct app dont use this app
"Paytm Money: Stocks, MF, IPO",Unknown,5,Very nice,very nice
"Paytm Money: Stocks, MF, IPO",Unknown,1,Very Very poor customer service The confirmation for your payments Will be done after a long period not customer friendly,very very poor customer service the confirmation for your payments will be done after a long period not customer friendly
"Paytm Money: Stocks, MF, IPO",Unknown,1,"I am not able to do my kyc . I have emailed, called customer service support but I got no solution , only got false promises.",i am not able to do my kyc i have emailed called customer service support but i got no solution only got false promises
"Paytm Money: Stocks, MF, IPO",Unknown,1,Bank account details adding option is very worst,bank account details adding option is very worst
"Paytm Money: Stocks, MF, IPO",Unknown,1,Not able to add money using netbanking. Customer care has many excuses but no resolution.,not able to add money using netbanking customer care has many excuses but no resolution
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good working,good working
"Paytm Money: Stocks, MF, IPO",Unknown,5,Nice,nice
"Paytm Money: Stocks, MF, IPO",Unknown,5,simple and super app for investing,simple and super app for investing
"Paytm Money: Stocks, MF, IPO",Unknown,1,This app cannot open...if you put the otp it asks it says new session and gives me otp again...facing this problem for some days now...updated..newly installed app but nothing happened. kindly fix the bugs in the aap,this app cannot openif you put the otp it asks it says new session and gives me otp againfacing this problem for some days nowupdatednewly installed app but nothing happened kindly fix the bugs in the aap
"Paytm Money: Stocks, MF, IPO",Unknown,1,"Wrost 🤮🤮🤮🤮🤮🤮🤮🤮app,, ,, Withdrawal is very late, it takes 10-15 days to withdraw the payment.🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮",wrost app withdrawal is very late it takes days to withdraw the payment
"Paytm Money: Stocks, MF, IPO",Unknown,1,"This is fake app do not install please my story is big scam Do not download this app, because you will get trapped in it and your money will also get stuck. Till date, I have made so many complaints, yet not even a single complaint of mine has been heard by these people and all my money is stuck! All the people who have money in this should be careful because your money can get stuck.",this is fake app do not install please my story is big scam do not download this app because you will get trapped in it and your money will also get stuck till date i have made so many complaints yet not even a single complaint of mine has been heard by these people and all my money is stuck all the people who have money in this should be careful because your money can get stuck
"Paytm Money: Stocks, MF, IPO",Unknown,1,Nice,nice
"Paytm Money: Stocks, MF, IPO",Unknown,1,Many Issue some,many issue some
"Paytm Money: Stocks, MF, IPO",Unknown,4,Nice work 👏 👌,nice work
"Paytm Money: Stocks, MF, IPO",Unknown,1,Loading problem ...,loading problem
"Paytm Money: Stocks, MF, IPO",Unknown,1,It's showing Investment Readiness blocked for my NPS and mutual fund investments. I raised a complaint but no one contacted yet. Can someone help on this ? I am not able to invest or withdraw money from paytm money app.,its showing investment readiness blocked for my nps and mutual fund investments i raised a complaint but no one contacted yet can someone help on this i am not able to invest or withdraw money from paytm money app
"Paytm Money: Stocks, MF, IPO",Unknown,4,Great experience,great experience
"Paytm Money: Stocks, MF, IPO",Unknown,5,Very simple,very simple
"Paytm Money: Stocks, MF, IPO",Unknown,2,"Aadhar housing finance IPO allotment not showing in my portfolio yet & today was it's listing, what to do?",aadhar housing finance ipo allotment not showing in my portfolio yet today was its listing what to do
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good,good
"Paytm Money: Stocks, MF, IPO",Unknown,4,"Other platforms are already providing mutual funds STP, SWP and SIP step-up features? When can we expect them on Paytm money?",other platforms are already providing mutual funds stp swp and sip stepup features when can we expect them on paytm money
"Paytm Money: Stocks, MF, IPO",Unknown,5,super duer,super duer
"Paytm Money: Stocks, MF, IPO",Unknown,1,Add kill switch button. All Limit order executing at market price???,add kill switch button all limit order executing at market price
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good,good
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good to use,good to use
"Paytm Money: Stocks, MF, IPO",Unknown,1,"Very pathetic customer support, don't go with this.",very pathetic customer support dont go with this
"Paytm Money: Stocks, MF, IPO",Unknown,1,Charges are very high,charges are very high
"Paytm Money: Stocks, MF, IPO",Unknown,1,Paisa withdrawal nahi hota.. Farzi app 😡 paisa deposit hota withdraw nehi hota..,paisa withdrawal nahi hota farzi app paisa deposit hota withdraw nehi hota
"Paytm Money: Stocks, MF, IPO",Unknown,2,"Worst support and app features are not that friendly. I am trying to change my mobile number in the account and app doesn't allow, also the support team doesn't understand simple English. I have created 4 tickets to change the mobile number and no one has taken into consideration other than closing the ticket on SLA. No toll free number to call as well, very frustrating. 2 stars only for the information in app, rest is worst experience.",worst support and app features are not that friendly i am trying to change my mobile number in the account and app doesnt allow also the support team doesnt understand simple english i have created tickets to change the mobile number and no one has taken into consideration other than closing the ticket on sla no toll free number to call as well very frustrating stars only for the information in app rest is worst experience
"Paytm Money: Stocks, MF, IPO",Unknown,1,"World's worst service gives paytm ,paytm money. Don't invest through paytm . after investment by paytm money apps, if you face any type of problems by apps they never solve .. paytmmoney try to money laundering. If anyone invest by paytm plz reedem quickly otherwise you loss all your money likes me ......government decision is right for banned paytmbank .. I think government banned all type of paytm related apps .. so everyone don't use paytm related apps.",worlds worst service gives paytm paytm money dont invest through paytm after investment by paytm money apps if you face any type of problems by apps they never solve paytmmoney try to money laundering if anyone invest by paytm plz reedem quickly otherwise you loss all your money likes me government decision is right for banned paytmbank i think government banned all type of paytm related apps so everyone dont use paytm related apps
"Paytm Money: Stocks, MF, IPO",Unknown,5,Delhi su palace 🌍❤️,delhi su palace
"Paytm Money: Stocks, MF, IPO",Unknown,5,Ok,ok
"Paytm Money: Stocks, MF, IPO",Unknown,1,fraud app....... I have lost my money as a platform charged that which im not aware of while buying their stock,fraud app i have lost my money as a platform charged that which im not aware of while buying their stock
"Paytm Money: Stocks, MF, IPO",Unknown,5,Best app,best app
"Paytm Money: Stocks, MF, IPO",Unknown,1,हेलो दोस्तों paytm money से IPO के लिए कभी भी अप्लाई ना करें जिसमें लॉस होगा वही IPO मितला हैं paytm money से जो प्रॉफिट वाला आईपीएल होगा वह कभी भी नहीं मिलता है paytm money app से इसलिए कृपया कभी भी IPO के लिए अप्लाई ना करे paytm money से 25 बार IPO apply करने का रिकॉर्ड भी है मेरे पास Paytm money company चाहे तो मुझसे ले सकती है,हल दसत paytm money स ipo क लए कभ भ अपलई न कर जसम लस हग वह ipo मतल ह paytm money स ज परफट वल आईपएल हग वह कभ भ नह मलत ह paytm money app स इसलए कपय कभ भ ipo क लए अपलई न कर paytm money स बर ipo apply करन क रकरड भ ह मर पस paytm money company चह त मझस ल सकत ह
"Paytm Money: Stocks, MF, IPO",Unknown,1,Worst app..ipo in their list are very less than those available on other apps. Neither they have a proper customer care number. They are the worst app. Will soon move my portfolio away from them.,worst appipo in their list are very less than those available on other apps neither they have a proper customer care number they are the worst app will soon move my portfolio away from them
"Paytm Money: Stocks, MF, IPO",Unknown,3,We want Kill Switch button in your application. 14th May 2024 I wanted to exit my position but I kept on trying but it started showing as pending orders. I tried to modified but failed. Customer Care number is out of coverage area. Totally helpless. What if I have a big position who will be held responsible if I get a big loss due to this glitch. I faced the same scenario earlier too. Why can't your tech team give us a permanent solution on it. You should understand it may give us a big loss.,we want kill switch button in your application th may i wanted to exit my position but i kept on trying but it started showing as pending orders i tried to modified but failed customer care number is out of coverage area totally helpless what if i have a big position who will be held responsible if i get a big loss due to this glitch i faced the same scenario earlier too why cant your tech team give us a permanent solution on it you should understand it may give us a big loss
"Paytm Money: Stocks, MF, IPO",Unknown,1,"there is no way to check if some one trying to login your paytmmoney account, trying to steal your account information with bad intention, as when i login to app and enter to stocks with finger prints it always shows maximum validation attempts exceeded",there is no way to check if some one trying to login your paytmmoney account trying to steal your account information with bad intention as when i login to app and enter to stocks with finger prints it always shows maximum validation attempts exceeded
"Paytm Money: Stocks, MF, IPO",Unknown,4,I am using this app since 2018.But now I want that it should provide f&o in sensex and banxex also,i am using this app since but now i want that it should provide fo in sensex and banxex also
"Paytm Money: Stocks, MF, IPO",Unknown,5,Provide Incoming quarter results of portfolio share,provide incoming quarter results of portfolio share
"Paytm Money: Stocks, MF, IPO",Unknown,5,Great app interface. Works well. Does the job.,great app interface works well does the job
"Paytm Money: Stocks, MF, IPO",Unknown,5,"Amazing app, single window solution for multiple financial services...love it 💞",amazing app single window solution for multiple financial serviceslove it
"Paytm Money: Stocks, MF, IPO",Unknown,5,Really very nice and service is great.,really very nice and service is great
"Paytm Money: Stocks, MF, IPO",Unknown,1,The just charge you money for un explained reasons. They just want to make money out of our pocket.,the just charge you money for un explained reasons they just want to make money out of our pocket
"Paytm Money: Stocks, MF, IPO",Unknown,1,You should update buy sell swipe button,you should update buy sell swipe button
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good app,good app
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good for use stock,good for use stock
"Paytm Money: Stocks, MF, IPO",Unknown,4,Now it's good but still needs some more improvements,now its good but still needs some more improvements
"Paytm Money: Stocks, MF, IPO",Unknown,5,UI experience is very good.,ui experience is very good
"Paytm Money: Stocks, MF, IPO",Unknown,5,Convenient and efficient,convenient and efficient
"Paytm Money: Stocks, MF, IPO",Unknown,5,Nice,nice
"Paytm Money: Stocks, MF, IPO",Unknown,5,When i place seeling order for other company it shows all shares by default but for adani by default is only 1 share for sell that's why instead of selling all adani green i sold only one share and cheap paytm enjoy DP change turnover charge etc fees for single share Don't use this chinise type application. Not recommended for any purpose,when i place seeling order for other company it shows all shares by default but for adani by default is only share for sell thats why instead of selling all adani green i sold only one share and cheap paytm enjoy dp change turnover charge etc fees for single share dont use this chinise type application not recommended for any purpose
"Paytm Money: Stocks, MF, IPO",Unknown,5,Clear,clear
"Paytm Money: Stocks, MF, IPO",Unknown,1,I had purchased 10 stock for same custom price at once and the order completed successfully but the bought price which reflected in my portfolio for the same stock was showing high.. happened 2 time...tried contacting customer service (worst part:No customer care contact number)through mail.. they said delivery charge that charge this charge which looked like mail reply from them was done by robot..I had attached picture which they didn't even see.not resolved..isiliye paytm dubjarahahe,i had purchased stock for same custom price at once and the order completed successfully but the bought price which reflected in my portfolio for the same stock was showing high happened timetried contacting customer service worst partno customer care contact numberthrough mail they said delivery charge that charge this charge which looked like mail reply from them was done by roboti had attached picture which they didnt even seenot resolvedisiliye paytm dubjarahahe
"Paytm Money: Stocks, MF, IPO",Unknown,1,everytime I open app it's asking to enable notification. Each and everytime I had to cancel. this is ridiculous.,everytime i open app its asking to enable notification each and everytime i had to cancel this is ridiculous
"Paytm Money: Stocks, MF, IPO",Unknown,1,Bad service this app 👎,bad service this app
"Paytm Money: Stocks, MF, IPO",Unknown,4,Badhiya,badhiya
"Paytm Money: Stocks, MF, IPO",Unknown,5,Excellent,excellent
"Paytm Money: Stocks, MF, IPO",Unknown,1,Mutual fund graf not open or hang they will not show time line Nothing phone 1.,mutual fund graf not open or hang they will not show time line nothing phone
"Paytm Money: Stocks, MF, IPO",Unknown,4,Good app advanced charts...,good app advanced charts
"Paytm Money: Stocks, MF, IPO",Unknown,5,Bahut acche,bahut acche
"Paytm Money: Stocks, MF, IPO",Unknown,4,It's takes huge part in the form of tax and service charges,its takes huge part in the form of tax and service charges
"Paytm Money: Stocks, MF, IPO",Unknown,5,It's good and emerging platform in trading and investing. It have superb interface but lack of fundamental details and need to improve more as per market standards.,its good and emerging platform in trading and investing it have superb interface but lack of fundamental details and need to improve more as per market standards
"Paytm Money: Stocks, MF, IPO",Unknown,5,Very speedy and excellent You should start commodity trading and sensex and bankex,very speedy and excellent you should start commodity trading and sensex and bankex
"Paytm Money: Stocks, MF, IPO",Unknown,5,Nice app for trading and investment. I really enjoying on this app,nice app for trading and investment i really enjoying on this app
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good,good
"Paytm Money: Stocks, MF, IPO",Unknown,1,I want to raise a complaint but there's is no way but the pre decided options in the app's complaint page. How are we meant to raise complaint our issue is not listed?,i want to raise a complaint but theres is no way but the pre decided options in the apps complaint page how are we meant to raise complaint our issue is not listed
"Paytm Money: Stocks, MF, IPO",Unknown,5,B0BBy Bidika,bbby bidika
"Paytm Money: Stocks, MF, IPO",Unknown,4,Very good..,very good
"Paytm Money: Stocks, MF, IPO",Unknown,1,"My money stuck in this, i am not able to sell and top up more because of kyc under verification. From past 1 and half month its under verification. Ticket raised for my issue but help and support centre are worst.",my money stuck in this i am not able to sell and top up more because of kyc under verification from past and half month its under verification ticket raised for my issue but help and support centre are worst
"Paytm Money: Stocks, MF, IPO",Unknown,5,Hassle free,hassle free
"Paytm Money: Stocks, MF, IPO",Unknown,1,"I applied for an IPO (Indegene) yesterday and money got blocked as well. However, the status still shows 'Mandate pending'. There is no customer support number that a cuatomer can call. Is there an email address/phone no where I can support because your Bot is just not helping mr at all. I am not getting any way to open a support case. I will surely transfer all my stocks to some other broker where you have multiple ways of contacting customer care.",i applied for an ipo indegene yesterday and money got blocked as well however the status still shows mandate pending there is no customer support number that a cuatomer can call is there an email addressphone no where i can support because your bot is just not helping mr at all i am not getting any way to open a support case i will surely transfer all my stocks to some other broker where you have multiple ways of contacting customer care
"Paytm Money: Stocks, MF, IPO",Unknown,5,Your chart IQ is the best chart option. It is very helpful. I love it more than trading view.,your chart iq is the best chart option it is very helpful i love it more than trading view
"Paytm Money: Stocks, MF, IPO",Unknown,1,So much annoying on behalf of problem solving and they don't even give any response . They just raise the ticket and raising ticket they forget about the problem of the user and the chat again starts from beginning everyday,so much annoying on behalf of problem solving and they dont even give any response they just raise the ticket and raising ticket they forget about the problem of the user and the chat again starts from beginning everyday
"Paytm Money: Stocks, MF, IPO",Unknown,5,Paytam money aap is good working i am believe to eye close ।,paytam money aap is good working i am believe to eye close
"Paytm Money: Stocks, MF, IPO",Unknown,1,Don't use this app too many complaints while login app...,dont use this app too many complaints while login app
"Paytm Money: Stocks, MF, IPO",Unknown,5,Easy to use & more informative. Also bring back feature of import of external investment.,easy to use more informative also bring back feature of import of external investment
"Paytm Money: Stocks, MF, IPO",Unknown,4,Easy to use,easy to use
"Paytm Money: Stocks, MF, IPO",Unknown,5,Yellow this is good for the payment and wallet app pay credit,yellow this is good for the payment and wallet app pay credit
"Paytm Money: Stocks, MF, IPO",Unknown,1,Pls why am i not sent alogin code,pls why am i not sent alogin code
"Paytm Money: Stocks, MF, IPO",Unknown,5,Ok,ok
"Paytm Money: Stocks, MF, IPO",Unknown,5,Nice,nice
"Paytm Money: Stocks, MF, IPO",Unknown,3,UI is not intuitive. Can be better from showing the invested amount to current price.,ui is not intuitive can be better from showing the invested amount to current price
"Paytm Money: Stocks, MF, IPO",Unknown,5,good,good
"Paytm Money: Stocks, MF, IPO",Unknown,3,"I like to do option trading in paytm money, but why you dont make a 2 columns one for open positions and second for closed positions, So we can able to see avg buying price of fresh order in open position if again same order placed with same call or put...",i like to do option trading in paytm money but why you dont make a columns one for open positions and second for closed positions so we can able to see avg buying price of fresh order in open position if again same order placed with same call or put
"Paytm Money: Stocks, MF, IPO",Unknown,5,"Solved the issue of changing default bank. Thanks! Great app, in mutual funds section, we can also see portfolio overlap between different mutual funds, which is a great option for us. Demat account is also fine, but charges ₹300 per year, which is fine as it is loaded with useful features. I have also invested in sovereign gold bond through this app.",solved the issue of changing default bank thanks great app in mutual funds section we can also see portfolio overlap between different mutual funds which is a great option for us demat account is also fine but charges per year which is fine as it is loaded with useful features i have also invested in sovereign gold bond through this app
"Paytm Money: Stocks, MF, IPO",Unknown,4,Thanks for pay TM money,thanks for pay tm money
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good experience,good experience
"Paytm Money: Stocks, MF, IPO",Unknown,1,IPO update is not properly updated,ipo update is not properly updated
"Paytm Money: Stocks, MF, IPO",Unknown,1,After updating the app it is working slow and unable to check my portfolio. And the price of the share it is taking time to update when I compared with other app.,after updating the app it is working slow and unable to check my portfolio and the price of the share it is taking time to update when i compared with other app
"Paytm Money: Stocks, MF, IPO",Unknown,2,Not Able to open Even Home Page,not able to open even home page
"Paytm Money: Stocks, MF, IPO",Unknown,5,YOGECPPP,yogecppp
"Paytm Money: Stocks, MF, IPO",Unknown,1,"Horrendous experience! I have been following up with them to close my account, even after providing required forms, I haven't heard back from them!! Please don't use this app! Pathetic customer service!!",horrendous experience i have been following up with them to close my account even after providing required forms i havent heard back from them please dont use this app pathetic customer service
"Paytm Money: Stocks, MF, IPO",Unknown,5,Very nice,very nice
"Paytm Money: Stocks, MF, IPO",Unknown,1,Worst app. I try to start sip but all sip rejected for kyc reason,worst app i try to start sip but all sip rejected for kyc reason
"Paytm Money: Stocks, MF, IPO",Unknown,5,Excellent,excellent
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good user interface..easy to manage all Stocks as well as Mutual Funds.,good user interfaceeasy to manage all stocks as well as mutual funds
"Paytm Money: Stocks, MF, IPO",Unknown,5,ѕυρєяϐ αρρℓιϲατιοи,ѕυρєяϐ αρρℓιϲατιοи
"Paytm Money: Stocks, MF, IPO",Unknown,1,1 mahine se bank change kar raha hu Hota kyu nahi hai ? Paytm payment bank band hone k bad se ye bhi nahi chal raha .. Paisa khane ka irada hai kya ??,mahine se bank change kar raha hu hota kyu nahi hai paytm payment bank band hone k bad se ye bhi nahi chal raha paisa khane ka irada hai kya
"Paytm Money: Stocks, MF, IPO",Unknown,1,Do not download this aap very bad aap not aption close account share buy karo aur maines me lag jata h very bad aap 😡👎👎👎👎👎😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,do not download this aap very bad aap not aption close account share buy karo aur maines me lag jata h very bad aap
"Paytm Money: Stocks, MF, IPO",Unknown,1,Very bad aap do not download this aap share mines me laga dete h vey bad 😠👎👎👎👎😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠,very bad aap do not download this aap share mines me laga dete h vey bad
"Paytm Money: Stocks, MF, IPO",Unknown,5,Fantastic app,fantastic app
"Paytm Money: Stocks, MF, IPO",Unknown,1,madda kudisi potaru bayya dont install high brokerage,madda kudisi potaru bayya dont install high brokerage
"Paytm Money: Stocks, MF, IPO",Unknown,4,Good,good
"Paytm Money: Stocks, MF, IPO",Unknown,4,"Now, Paytm money becomes good with customer support system. I have opened demat account with paytm money. Thanks",now paytm money becomes good with customer support system i have opened demat account with paytm money thanks
"Paytm Money: Stocks, MF, IPO",Unknown,4,Love you your app it been more than 2 years everything is good in the app and the ui are aare brilliant they are easy to use. But on looking other broker they don't charge any AMC or Platform fee while paytm money charges Platform fee So from my opinion you may have to remove the platform fee,love you your app it been more than years everything is good in the app and the ui are aare brilliant they are easy to use but on looking other broker they dont charge any amc or platform fee while paytm money charges platform fee so from my opinion you may have to remove the platform fee
"Paytm Money: Stocks, MF, IPO",Unknown,5,"Good app, easy to use.",good app easy to use
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good App,good app
"Paytm Money: Stocks, MF, IPO",Unknown,2,Good Aaappp,good aaappp
"Paytm Money: Stocks, MF, IPO",Unknown,1,"Mutual fund NAV chart for schemes are not working.. Paytm-one97 communication Ltd says to raise query on 24×7 support section of paytm money which is itself a type of SUDOKU puzzle... If have problem/issue about an app, why should I raise issue on paytm money app which is about services, I should raise issue to developer/android platform. PAYTM MONEY TUMHARA HAAL BHI PAYTM JAISA HI HOGA,I THINK. After using paytm for almost more than 10 years, I switched over to Phonepe for obvious reasons.",mutual fund nav chart for schemes are not working paytmone communication ltd says to raise query on support section of paytm money which is itself a type of sudoku puzzle if have problemissue about an app why should i raise issue on paytm money app which is about services i should raise issue to developerandroid platform paytm money tumhara haal bhi paytm jaisa hi hogai think after using paytm for almost more than years i switched over to phonepe for obvious reasons
"Paytm Money: Stocks, MF, IPO",Unknown,5,Kotta,kotta
"Paytm Money: Stocks, MF, IPO",Unknown,5,Badiya,badiya
"Paytm Money: Stocks, MF, IPO",Unknown,5,💶mony is real app hai bhai,mony is real app hai bhai
"Paytm Money: Stocks, MF, IPO",Unknown,1,"The recent update is extremely bad, the dashboard is utterly usable. When I'm trying to move the history in a mutual fund , it's hanged",the recent update is extremely bad the dashboard is utterly usable when im trying to move the history in a mutual fund its hanged
"Paytm Money: Stocks, MF, IPO",Unknown,1,Worst app and customer support. Tons of issues. Hoping sebi soon investigate and ban this,worst app and customer support tons of issues hoping sebi soon investigate and ban this
"Paytm Money: Stocks, MF, IPO",Unknown,3,Good,good
"Paytm Money: Stocks, MF, IPO",Unknown,4,Good,good
"Paytm Money: Stocks, MF, IPO",Unknown,1,Paytm looting money Its A SCAM. YOULL NEVER GAIN ANY PROFIT,paytm looting money its a scam youll never gain any profit
"Paytm Money: Stocks, MF, IPO",Unknown,1,"It times to change rating 5 star to 1 star Lots of bugs and error and due to this i suffer huge losses, and they are not reimbursing and making new excuses day by day",it times to change rating star to star lots of bugs and error and due to this i suffer huge losses and they are not reimbursing and making new excuses day by day
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good,good
"Paytm Money: Stocks, MF, IPO",Unknown,5,Subidhajank hai,subidhajank hai
"Paytm Money: Stocks, MF, IPO",Unknown,1,Guys I suggest dont open account in payment money third class service hai,guys i suggest dont open account in payment money third class service hai
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good experience,good experience
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good app,good app
"Paytm Money: Stocks, MF, IPO",Unknown,1,"Worst application and broking app. I have tried to switch my registered mobile number to different number, as in the previously registered mobile number I am not able to receive the OTP. But this app's customer support is worst and they are not updating my registered mobile number seriously despite of sending multiple email request . Time to change the broker app",worst application and broking app i have tried to switch my registered mobile number to different number as in the previously registered mobile number i am not able to receive the otp but this apps customer support is worst and they are not updating my registered mobile number seriously despite of sending multiple email request time to change the broker app
"Paytm Money: Stocks, MF, IPO",Unknown,5,Ujjai,ujjai
"Paytm Money: Stocks, MF, IPO",Unknown,5,Bast aap,bast aap
"Paytm Money: Stocks, MF, IPO",Unknown,1,Poor customer service. They are not giving proper solution and too much delay in response.,poor customer service they are not giving proper solution and too much delay in response
"Paytm Money: Stocks, MF, IPO",Unknown,5,Paytm money P & l ...... Functionality not working properly 1.O&F month month wise not showing 2.O & F custom p & l not showing 3. O & F days wise p& l not showing And evey days transection page not working properly.... Please fix it .... And other functions are good ....,paytm money p l functionality not working properly of month month wise not showing o f custom p l not showing o f days wise p l not showing and evey days transection page not working properly please fix it and other functions are good
"Paytm Money: Stocks, MF, IPO",Unknown,5,Very nice app,very nice app
"Paytm Money: Stocks, MF, IPO",Unknown,5,Below Are areas where improvement is very much required 1.No option for importing external mutual fund investments and hence we don't know how much investment we have made 2.Customer care response is always poor and if we raise any complaint then it may take more than 10 days for resolution 3.Shares investment are not updating on same day as compared to other app where average values and qty are updating in real time,below are areas where improvement is very much required no option for importing external mutual fund investments and hence we dont know how much investment we have made customer care response is always poor and if we raise any complaint then it may take more than days for resolution shares investment are not updating on same day as compared to other app where average values and qty are updating in real time
"Paytm Money: Stocks, MF, IPO",Unknown,5,Best thank you paytm,best thank you paytm
"Paytm Money: Stocks, MF, IPO",Unknown,5,Nice super,nice super
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good,good
"Paytm Money: Stocks, MF, IPO",Unknown,1,Worst app Poor customer support They don't change my default bank account till now. I requested so many time but no response,worst app poor customer support they dont change my default bank account till now i requested so many time but no response
"Paytm Money: Stocks, MF, IPO",Unknown,1,Very bad customer support didnt have a customer care contact number too. Even after 50 days they have not been able to resolve it.still waiting for resolve my issue👎👎👎,very bad customer support didnt have a customer care contact number too even after days they have not been able to resolve itstill waiting for resolve my issue
"Paytm Money: Stocks, MF, IPO",Unknown,1,Iss app ke andar screen shot bhi nhi le sakte ki kitne share purchase kiye hue hai ya profit loss ka screenshot lena ho to uska matlab ye log account se paise chori kar lenge,iss app ke andar screen shot bhi nhi le sakte ki kitne share purchase kiye hue hai ya profit loss ka screenshot lena ho to uska matlab ye log account se paise chori kar lenge
"Paytm Money: Stocks, MF, IPO",Unknown,5,Very good,very good
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good,good
"Paytm Money: Stocks, MF, IPO",Unknown,5,Great,great
"Paytm Money: Stocks, MF, IPO",Unknown,1,Don't use this platform for investment. I invested in SBI Mutual fund paytm alloted units after 5 working days that means paytm use our money for 4-5 days. Please use direct platform of mutual funds in which you want to invest.,dont use this platform for investment i invested in sbi mutual fund paytm alloted units after working days that means paytm use our money for days please use direct platform of mutual funds in which you want to invest
"Paytm Money: Stocks, MF, IPO",Unknown,4,Index expire signal required every day.. That's like today today 2 index expire writings show in watchlist,index expire signal required every day thats like today today index expire writings show in watchlist
"Paytm Money: Stocks, MF, IPO",Unknown,1,"Customer service support is very very poor, some times doesn't work properly...& difficulty to understand what happened",customer service support is very very poor some times doesnt work properly difficulty to understand what happened
"Paytm Money: Stocks, MF, IPO",Unknown,1,Worst trading platform in entire trading industry. They have 30-40 sec delay in updating chat and price and sometime it is not provide correct candle stick chat And if you complain about any glitches then they asked you to provide screen recording but not SS. Even if you provide recording they will never admit their fault in system. These glitches will lead you to major losses. If you are new to trading then mostly you will never find glitches happening all the time in this App.,worst trading platform in entire trading industry they have sec delay in updating chat and price and sometime it is not provide correct candle stick chat and if you complain about any glitches then they asked you to provide screen recording but not ss even if you provide recording they will never admit their fault in system these glitches will lead you to major losses if you are new to trading then mostly you will never find glitches happening all the time in this app
"Paytm Money: Stocks, MF, IPO",Unknown,1,"Today i faced problem in placing order and had to cancelled it finally, app and website both got hanged, calls are not going through , nobody is responding on my complaint. very bad experience , poor app for trading.",today i faced problem in placing order and had to cancelled it finally app and website both got hanged calls are not going through nobody is responding on my complaint very bad experience poor app for trading
"Paytm Money: Stocks, MF, IPO",Unknown,1,Unable to buy option. Very bad .solve immediately.,unable to buy option very bad solve immediately
"Paytm Money: Stocks, MF, IPO",Unknown,5,Good,good
"Paytm Money: Stocks, MF, IPO",Unknown,5,Excellent,excellent
