Appname,Date,Score,Text,text
"Squid: Take Notes, Markup PDFs",Unknown,5,Worth every penny!,worth every penny
"Squid: Take Notes, Markup PDFs",Unknown,4,I am regularly using this app and like it. I am expecting handwriting to text conversion feature like Samsung notes will be added in future.,i am regularly using this app and like it i am expecting handwriting to text conversion feature like samsung notes will be added in future
"Squid: Take Notes, Markup PDFs",Unknown,5,Great app,great app
"Squid: Take Notes, Markup PDFs",Unknown,5,Excellent note taking app. Add any PDF to extend any note. Download PDF templates that resemble notebooks or whatever style page you like and go to options -> insert PDF -> after. You're not locked into the sheet styles that the app provides.,excellent note taking app add any pdf to extend any note download pdf templates that resemble notebooks or whatever style page you like and go to options insert pdf after youre not locked into the sheet styles that the app provides
"Squid: Take Notes, Markup PDFs",Unknown,2,Could be a good app but has a major fault. Notes tend to vanish and the erase function locks on or off. Unusable.,could be a good app but has a major fault notes tend to vanish and the erase function locks on or off unusable
"Squid: Take Notes, Markup PDFs",Unknown,4,"Erase option not good,u cant erase a part of a line,as it gets completly erarsed,but page option is good,can be used to teach online lessons",erase option not goodu cant erase a part of a lineas it gets completly erarsedbut page option is goodcan be used to teach online lessons
"Squid: Take Notes, Markup PDFs",Unknown,5,"Best thus far. However can we please have a Cornell style but without summary section, as my notes are a few pages. Then I'd add the final page with a summary. With that addition, absolutely perf. Already bought tho. I noticed college ruled has an infinite size. If we can do that for Cornell that would be amazing!!!",best thus far however can we please have a cornell style but without summary section as my notes are a few pages then id add the final page with a summary with that addition absolutely perf already bought tho i noticed college ruled has an infinite size if we can do that for cornell that would be amazing
"Squid: Take Notes, Markup PDFs",Unknown,4,"As my notes grow, I would like a good way to search for them by their titles",as my notes grow i would like a good way to search for them by their titles
"Squid: Take Notes, Markup PDFs",Unknown,3,Timeline on when we're getting better note organization?,timeline on when were getting better note organization
"Squid: Take Notes, Markup PDFs",Unknown,4,"so far I'm really enjoying how easy this is to use. It's enabled me to set up a digital binder of notes for multiple subjects, and makes taking notes in pdf's of textbooks quick and easy. That said, I really wish you could swipe to move to the next page, rather than tapping arrows. It greatly slows me down and causes a disconnect from the otherwise fluid and natural feeling of writing in a notebook. If they add this feature in the future, I'll definitely revisit my review",so far im really enjoying how easy this is to use its enabled me to set up a digital binder of notes for multiple subjects and makes taking notes in pdfs of textbooks quick and easy that said i really wish you could swipe to move to the next page rather than tapping arrows it greatly slows me down and causes a disconnect from the otherwise fluid and natural feeling of writing in a notebook if they add this feature in the future ill definitely revisit my review
"Squid: Take Notes, Markup PDFs",Unknown,5,Awesome app for making notes,awesome app for making notes
"Squid: Take Notes, Markup PDFs",Unknown,5,"This app is the best in the market due to several reason, ergonomy fonctionnability, intuitive. But it really need one thing to be perfect. You need to implrement a tool to have a sort of dual screen with one side with a pdf that we can open and one side with a blank text sheet. So we can easily comment pdf without using the little borders and space of the pdf in question. Like it has been the success of Amanote (one document- one sheet). If you could do the same with the handwritten tools you have. You would get the perfect app.",this app is the best in the market due to several reason ergonomy fonctionnability intuitive but it really need one thing to be perfect you need to implrement a tool to have a sort of dual screen with one side with a pdf that we can open and one side with a blank text sheet so we can easily comment pdf without using the little borders and space of the pdf in question like it has been the success of amanote one document one sheet if you could do the same with the handwritten tools you have you would get the perfect app
"Squid: Take Notes, Markup PDFs",Unknown,5,Really useful app for making notes. I have been trying this over a week for now and it is just perfect. Just one suggestion though could you add colour wheel for the pens for the upcoming update ??,really useful app for making notes i have been trying this over a week for now and it is just perfect just one suggestion though could you add colour wheel for the pens for the upcoming update
"Squid: Take Notes, Markup PDFs",Unknown,5,Best app than other love it and its premium Upgradation is also low at cost but if its free then it is my love,best app than other love it and its premium upgradation is also low at cost but if its free then it is my love
"Squid: Take Notes, Markup PDFs",Unknown,5,"Da best noting application i've ever used , even without paying for it",da best noting application ive ever used even without paying for it
"Squid: Take Notes, Markup PDFs",Unknown,4,"Very handy app. Still not using everything it can do, so it can only get better. Currently testing it as a basic alternative to KnitCompanion which became unusable for me after latest upgrade. Would like subfolders some time?",very handy app still not using everything it can do so it can only get better currently testing it as a basic alternative to knitcompanion which became unusable for me after latest upgrade would like subfolders some time
"Squid: Take Notes, Markup PDFs",Unknown,4,"There's still a lot of work to be done. Coming from an ios device I must point out: First of all, double tap for undo is a must. Secondly, the tools should be hiding when not being used making more space for the interface. Even though I can continue for ages il keep it simple, as a medical practitioner I tend to use the highlighter a lot,it is really helpful for it to become a straight line and correct its self in a straight path because no one can drawa straight line onmobile.Keepupthegoodwork",theres still a lot of work to be done coming from an ios device i must point out first of all double tap for undo is a must secondly the tools should be hiding when not being used making more space for the interface even though i can continue for ages il keep it simple as a medical practitioner i tend to use the highlighter a lotit is really helpful for it to become a straight line and correct its self in a straight path because no one can drawa straight line onmobilekeepupthegoodwork
"Squid: Take Notes, Markup PDFs",Unknown,1,Laughable app lmao,laughable app lmao
"Squid: Take Notes, Markup PDFs",Unknown,5,This is a great app if you are in school or not,this is a great app if you are in school or not
"Squid: Take Notes, Markup PDFs",Unknown,5,I absolutely love this app! It is a must-have for all students !,i absolutely love this app it is a musthave for all students
"Squid: Take Notes, Markup PDFs",Unknown,5,It's awesome for classes and taking notes,its awesome for classes and taking notes
"Squid: Take Notes, Markup PDFs",Unknown,4,Wow !!! I am so happy to use it❤❤,wow i am so happy to use it
"Squid: Take Notes, Markup PDFs",Unknown,5,"Though I'm currently using the free version but it still has many cool features available. Beside the obvious smooth handwriting capability, what I really like is the free selection tool. You can't get it in similar apps.",though im currently using the free version but it still has many cool features available beside the obvious smooth handwriting capability what i really like is the free selection tool you cant get it in similar apps
"Squid: Take Notes, Markup PDFs",Unknown,1,I buy pdf pack but its not coming...I wasted 330 Rupees,i buy pdf pack but its not comingi wasted rupees
"Squid: Take Notes, Markup PDFs",Unknown,5,Wow!!!!!,wow
"Squid: Take Notes, Markup PDFs",Unknown,4,"Now, admittedly I don't exactly use this app for it's intended purpose. I use this app for drawing and thumbnailing and honestly it works wonders for that. I don't think I'd ever draw a finished image on it, but it works well for sketching. My only complaint it that if you don't pay the 5$ for the extra tools, you don't get a working eraser.",now admittedly i dont exactly use this app for its intended purpose i use this app for drawing and thumbnailing and honestly it works wonders for that i dont think id ever draw a finished image on it but it works well for sketching my only complaint it that if you dont pay the for the extra tools you dont get a working eraser
"Squid: Take Notes, Markup PDFs",Unknown,5,I love this app i learn on this app and draw in this app this is lovely app i request to all to down load this app you all who will download you will love this app,i love this app i learn on this app and draw in this app this is lovely app i request to all to down load this app you all who will download you will love this app
"Squid: Take Notes, Markup PDFs",Unknown,5,👌🏻,
"Squid: Take Notes, Markup PDFs",Unknown,5,Indeed the best app. I wish when moving the paper around the paper doesn't just disappear and reappear. It would make pinching and moving paper around much more easier if everything appears and moves together. Overall great app.,indeed the best app i wish when moving the paper around the paper doesnt just disappear and reappear it would make pinching and moving paper around much more easier if everything appears and moves together overall great app
"Squid: Take Notes, Markup PDFs",Unknown,4,"The only big problem is the quality of the written text. It is clearly behind the conpetitors and you can see that the text is a series of broken down straight lines with coarse resolution. Everything else is good, but it really hurts the experience",the only big problem is the quality of the written text it is clearly behind the conpetitors and you can see that the text is a series of broken down straight lines with coarse resolution everything else is good but it really hurts the experience
"Squid: Take Notes, Markup PDFs",Unknown,5,"It is simple and best app for android. It also has all features like highlighters, pen, colors, PDF's and more! But It really would be good if we have calligraphy, fountain pen and headers. Overall the app is amazing.",it is simple and best app for android it also has all features like highlighters pen colors pdfs and more but it really would be good if we have calligraphy fountain pen and headers overall the app is amazing
"Squid: Take Notes, Markup PDFs",Unknown,2,Can't create subgroups!,cant create subgroups
"Squid: Take Notes, Markup PDFs",Unknown,4,nice app but make the tool package free,nice app but make the tool package free
"Squid: Take Notes, Markup PDFs",Unknown,5,Excellent responsivity and in general a smooth experience.,excellent responsivity and in general a smooth experience
"Squid: Take Notes, Markup PDFs",Unknown,5,Fantastic app !,fantastic app
"Squid: Take Notes, Markup PDFs",Unknown,4,"I have been using this app for keeping notes for the university. Although some features are missing, the app overall is quite good. Has the potential to compete the iOS note apps. Great work!",i have been using this app for keeping notes for the university although some features are missing the app overall is quite good has the potential to compete the ios note apps great work
"Squid: Take Notes, Markup PDFs",Unknown,5,Supper for study,supper for study
"Squid: Take Notes, Markup PDFs",Unknown,5,nice app,nice app
"Squid: Take Notes, Markup PDFs",Unknown,1,Terrible interface if using on an Androidtablet. Not suitable while using with a stylus (so basically what this application was built for ),terrible interface if using on an androidtablet not suitable while using with a stylus so basically what this application was built for
"Squid: Take Notes, Markup PDFs",Unknown,4,Nice good,nice good
"Squid: Take Notes, Markup PDFs",Unknown,4,"I really like this app and bought the premium subscription. I mostly use it for taking notes in school with my pen on my Tab S Lite but also for writing essays at home with a keyboard. It works pretty well in both situations although it excels at taking quick notes due to the missing change fonts,underline, cursive and bold options as well as that it is difficult to change the font size precisely due to the slider. I'd also like to be able to snap objects to each other. Overall pretty good tho",i really like this app and bought the premium subscription i mostly use it for taking notes in school with my pen on my tab s lite but also for writing essays at home with a keyboard it works pretty well in both situations although it excels at taking quick notes due to the missing change fontsunderline cursive and bold options as well as that it is difficult to change the font size precisely due to the slider id also like to be able to snap objects to each other overall pretty good tho
"Squid: Take Notes, Markup PDFs",Unknown,1,"Japanese characters are garbled when exporting to pdf. Would rate 4/5 if this bug was fixed. I wish there was a way to write on single pages while switching between pages as if in infinite size mode. Panning the current page in restricted size mode needs to be infinite because pen edge accuracy is very bad. You currently cant move the page beyond the edge of your screen. Changed to 1 star because devs don't fix bugs in their own app. Fixing bugs isn't a suggestion, it's a requirement!",japanese characters are garbled when exporting to pdf would rate if this bug was fixed i wish there was a way to write on single pages while switching between pages as if in infinite size mode panning the current page in restricted size mode needs to be infinite because pen edge accuracy is very bad you currently cant move the page beyond the edge of your screen changed to star because devs dont fix bugs in their own app fixing bugs isnt a suggestion its a requirement
"Squid: Take Notes, Markup PDFs",Unknown,4,Great app for note taking but we want more pen options.,great app for note taking but we want more pen options
"Squid: Take Notes, Markup PDFs",Unknown,4,Solid app.. only gripe is limited shapes on the toolkit. Recommended otherwise.,solid app only gripe is limited shapes on the toolkit recommended otherwise
"Squid: Take Notes, Markup PDFs",Unknown,5,Nice and fast interface. A great note taking app for pen enabled tablets.,nice and fast interface a great note taking app for pen enabled tablets
"Squid: Take Notes, Markup PDFs",Unknown,5,Very good app,very good app
"Squid: Take Notes, Markup PDFs",Unknown,5,"I love this app, but I wish they had a simple side lined page format.... cornell is good, but sometimes i dont want another horizontal box below..",i love this app but i wish they had a simple side lined page format cornell is good but sometimes i dont want another horizontal box below
"Squid: Take Notes, Markup PDFs",Unknown,1,Worst app,worst app
"Squid: Take Notes, Markup PDFs",Unknown,5,A great app for notetaking - I like that you can directly import pdfs to mark up.,a great app for notetaking i like that you can directly import pdfs to mark up
"Squid: Take Notes, Markup PDFs",Unknown,5,Works better than anything I've tried.,works better than anything ive tried
"Squid: Take Notes, Markup PDFs",Unknown,5,Excellent. I've used this for years and it still works flawlessly.,excellent ive used this for years and it still works flawlessly
"Squid: Take Notes, Markup PDFs",Unknown,5,Thats great thank you for all you afford,thats great thank you for all you afford
"Squid: Take Notes, Markup PDFs",Unknown,5,"It's simple and nice while having a at-a-glance overall. Really recommend this app to those who wanted to do handwritten notes instead of typing it out. Also, it has this autosave feature which is extremely helpful as your work will not be gone after an accidental click to the exit. After all, I really like this app and it does help me a lot on taking notes. Thumbs up!",its simple and nice while having a ataglance overall really recommend this app to those who wanted to do handwritten notes instead of typing it out also it has this autosave feature which is extremely helpful as your work will not be gone after an accidental click to the exit after all i really like this app and it does help me a lot on taking notes thumbs up
"Squid: Take Notes, Markup PDFs",Unknown,3,"I love the app but I wish there was a better use of space, for instance the pen icon has a lot of options inside of it, the highlight icon and eraser should be on the bar not inside the pen icon I wish you could fix this because it's really annoying",i love the app but i wish there was a better use of space for instance the pen icon has a lot of options inside of it the highlight icon and eraser should be on the bar not inside the pen icon i wish you could fix this because its really annoying
"Squid: Take Notes, Markup PDFs",Unknown,1,Worst app ever What a hell no fonts no highlighters,worst app ever what a hell no fonts no highlighters
"Squid: Take Notes, Markup PDFs",Unknown,5,Good application for writing..,good application for writing
"Squid: Take Notes, Markup PDFs",Unknown,5,Good application,good application
"Squid: Take Notes, Markup PDFs",Unknown,4,"Excellent app for note taking and pdf editing. This has sent the previously used like-apps packing. However, I'll love to have the ability to create folders in the app nd also folders in folder so as to enable proper categorization. Well done Team.",excellent app for note taking and pdf editing this has sent the previously used likeapps packing however ill love to have the ability to create folders in the app nd also folders in folder so as to enable proper categorization well done team
"Squid: Take Notes, Markup PDFs",Unknown,4,I really like squid but one thing that really bothers me is that it takes so much effort to change the tool. For example writing a fraction is pretty annoying when you have to do 6 clicks to change to the line-tool and back to the pen again. The feature request for improving that exists since 2014 and is the third most voted request but unfortunately it seems like the developers ignore it. :( Changing the color is equally frustrating.,i really like squid but one thing that really bothers me is that it takes so much effort to change the tool for example writing a fraction is pretty annoying when you have to do clicks to change to the linetool and back to the pen again the feature request for improving that exists since and is the third most voted request but unfortunately it seems like the developers ignore it changing the color is equally frustrating
"Squid: Take Notes, Markup PDFs",Unknown,2,"This app is OK, however I rate so low because of two reasons. The first, the app lacks of a very important feature: Palm rejection. And the second because some of the features are extra and you have to pay 10euro per year !",this app is ok however i rate so low because of two reasons the first the app lacks of a very important feature palm rejection and the second because some of the features are extra and you have to pay euro per year
"Squid: Take Notes, Markup PDFs",Unknown,5,Teachers friendly,teachers friendly
"Squid: Take Notes, Markup PDFs",Unknown,5,So nice app for notes,so nice app for notes
"Squid: Take Notes, Markup PDFs",Unknown,4,good,good
"Squid: Take Notes, Markup PDFs",Unknown,5,"2 features I think many users would love to see: 1. having the ability to bookmark pens (like in OneNote), and 2. full screen mode. Dark mode would also be nice",features i think many users would love to see having the ability to bookmark pens like in onenote and full screen mode dark mode would also be nice
"Squid: Take Notes, Markup PDFs",Unknown,5,great app for s pen user,great app for s pen user
"Squid: Take Notes, Markup PDFs",Unknown,1,Lies. You can't markup a pdf unless you pay. I'd be fine with that don't make me download it to find out. Now I'll just make sure to pay for a different app thats upfront.,lies you cant markup a pdf unless you pay id be fine with that dont make me download it to find out now ill just make sure to pay for a different app thats upfront
"Squid: Take Notes, Markup PDFs",Unknown,2,"Great app, but lack of sync in 2020 is shocking",great app but lack of sync in is shocking
"Squid: Take Notes, Markup PDFs",Unknown,5,This is an Awesome app! I really Loved it!!,this is an awesome app i really loved it
"Squid: Take Notes, Markup PDFs",Unknown,4,A solid app for note taking. The only issue I have is the sensitivity. It's like any little imperfection in my writing is magnified by 25%-50%. Other than having to redo the notes later it's smooth. I think it's a good app. I will check the help to see if I can resolve the shakey issue. But worth a try. If I get all of the options (waiting to get a new tablet) then I will update my review.,a solid app for note taking the only issue i have is the sensitivity its like any little imperfection in my writing is magnified by other than having to redo the notes later its smooth i think its a good app i will check the help to see if i can resolve the shakey issue but worth a try if i get all of the options waiting to get a new tablet then i will update my review
"Squid: Take Notes, Markup PDFs",Unknown,5,It is very helpful. I like it.,it is very helpful i like it
"Squid: Take Notes, Markup PDFs",Unknown,4,Nice app. Much smoother than Bamboo paper and Jamboard. But there must be full screen writing mode and notebook option like Bamboo app.,nice app much smoother than bamboo paper and jamboard but there must be full screen writing mode and notebook option like bamboo app
"Squid: Take Notes, Markup PDFs",Unknown,5,Nice aap,nice aap
"Squid: Take Notes, Markup PDFs",Unknown,1,Expensive lmqo,expensive lmqo
"Squid: Take Notes, Markup PDFs",Unknown,4,"This is a great app! My one and only wish is that it had more pen options. (fountain, calligraphy etc. ) Overall though I think it's the best note app out there bar none and I've tried a bunch. It blows the rest out of the water. Easy to use, easy to control, PDF import, ink color choices, awesome pen interaction and more. I use it all the time.",this is a great app my one and only wish is that it had more pen options fountain calligraphy etc overall though i think its the best note app out there bar none and ive tried a bunch it blows the rest out of the water easy to use easy to control pdf import ink color choices awesome pen interaction and more i use it all the time
"Squid: Take Notes, Markup PDFs",Unknown,1,I paid 65 rupees for premium but it is showing error right after making payment and I am still not a premier member. I tried it three times and everytime my money got deducted from my bank account. Is this a scam or something? There's no active stylus option too. Waste of money and time. Do something immediately and return my money back.,i paid rupees for premium but it is showing error right after making payment and i am still not a premier member i tried it three times and everytime my money got deducted from my bank account is this a scam or something theres no active stylus option too waste of money and time do something immediately and return my money back
"Squid: Take Notes, Markup PDFs",Unknown,5,"Been using this app for all of my notes and PDF reading for 6 months now, and I love it! I can easily import PDFs, annotate as I read, edit my notes, add pages to the document, make sketches to convey my ideas, and send my noses to others for collaboration. I would enjoy a more robust note organization structure, but the existing system with folders works well enough for now. I also appreciate being able to back up my notes.",been using this app for all of my notes and pdf reading for months now and i love it i can easily import pdfs annotate as i read edit my notes add pages to the document make sketches to convey my ideas and send my noses to others for collaboration i would enjoy a more robust note organization structure but the existing system with folders works well enough for now i also appreciate being able to back up my notes
"Squid: Take Notes, Markup PDFs",Unknown,1,😝😗😃😗😄😗🤨🤪☺,
"Squid: Take Notes, Markup PDFs",Unknown,5,Great App Everything is there that is needed.,great app everything is there that is needed
"Squid: Take Notes, Markup PDFs",Unknown,4,"The app is good, but still lacks features to make it an every day note taking app. I come from using Goodnotes on Apple and I haven't been able to find an app that is as good as that one. For example, the lack of palm rejection (this bothers me the most), a zoomed in continuous writing box, more geometric shapes, line types, etc. But overall is a good app that solves my needs with some hiccups for now.",the app is good but still lacks features to make it an every day note taking app i come from using goodnotes on apple and i havent been able to find an app that is as good as that one for example the lack of palm rejection this bothers me the most a zoomed in continuous writing box more geometric shapes line types etc but overall is a good app that solves my needs with some hiccups for now
"Squid: Take Notes, Markup PDFs",Unknown,4,"Amazing note. I have control that i need. To make it better, i suggest that an account (esp. already purchased premium) is linked to another device with same email. So i can open same file witth differentt devices. Overall, i appreciate it. Good job.",amazing note i have control that i need to make it better i suggest that an account esp already purchased premium is linked to another device with same email so i can open same file witth differentt devices overall i appreciate it good job
"Squid: Take Notes, Markup PDFs",Unknown,5,Great app!!!! I like this app over the iPad Good Notes. I use this app with a Samsung Chromebook Plus and it feels like writing with pen and paper where as on the Ipad with the iPad pencil it feels like writing on glass and the pencil slides on the glass. It is easy to write neat and clear with Squid.,great app i like this app over the ipad good notes i use this app with a samsung chromebook plus and it feels like writing with pen and paper where as on the ipad with the ipad pencil it feels like writing on glass and the pencil slides on the glass it is easy to write neat and clear with squid
"Squid: Take Notes, Markup PDFs",Unknown,3,"For 5 star , develop it like liquid text app. You are not at par , huge room for development.....you are just average..know it.",for star develop it like liquid text app you are not at par huge room for developmentyou are just averageknow it
"Squid: Take Notes, Markup PDFs",Unknown,5,Easy to use,easy to use
"Squid: Take Notes, Markup PDFs",Unknown,3,"Yes you are correct but by adding the shapes feature for free this app can compete with many other free apps like onenote and samsung notes , your app offers nice note taking features but just misses the top spot because of the unavailability of feature for adding shapes for free , as i think this feature should be present , if i find the experience better then i can think of purchasing the premium features",yes you are correct but by adding the shapes feature for free this app can compete with many other free apps like onenote and samsung notes your app offers nice note taking features but just misses the top spot because of the unavailability of feature for adding shapes for free as i think this feature should be present if i find the experience better then i can think of purchasing the premium features
"Squid: Take Notes, Markup PDFs",Unknown,3,"I loved it, I bought premium. Would love if you could add a feature to highlight in a perfect straight line",i loved it i bought premium would love if you could add a feature to highlight in a perfect straight line
"Squid: Take Notes, Markup PDFs",Unknown,5,"Practical for stylus - based use! For my needs, it's perfect",practical for stylus based use for my needs its perfect
"Squid: Take Notes, Markup PDFs",Unknown,5,"Excellent alternative for notability on android, works incredibly with my 8 inch Samsung galaxy tab s2",excellent alternative for notability on android works incredibly with my inch samsung galaxy tab s
"Squid: Take Notes, Markup PDFs",Unknown,5,Best for students nd who ever wish to have electronic hand written notes,best for students nd who ever wish to have electronic hand written notes
"Squid: Take Notes, Markup PDFs",Unknown,5,Excellent! It just needs folders!!!!! Please add folders!,excellent it just needs folders please add folders
"Squid: Take Notes, Markup PDFs",Unknown,5,It's a great writing app but I wish there was a way to clear recent notes after you've put them in a folder.,its a great writing app but i wish there was a way to clear recent notes after youve put them in a folder
"Squid: Take Notes, Markup PDFs",Unknown,4,"This is an amazing app which i can do everyy thing with that, the most perfect one, but it still lacks something, can you please add colored papers to the next version? For example sometimes i wanna use a yellow or pink paper, or even a black paper like a blackboard, but the papers only come in white!! And also when opening a pdf, sometimes i need to change the background color so my eyes are less annoyed, but it is not possible, i ask your creative and talented team to please add this option:)",this is an amazing app which i can do everyy thing with that the most perfect one but it still lacks something can you please add colored papers to the next version for example sometimes i wanna use a yellow or pink paper or even a black paper like a blackboard but the papers only come in white and also when opening a pdf sometimes i need to change the background color so my eyes are less annoyed but it is not possible i ask your creative and talented team to please add this option
"Squid: Take Notes, Markup PDFs",Unknown,4,"I really like this app, but I get an error every time I try to sync to dropbox. I would wholeheartedly add a star to my review if this was fixed.",i really like this app but i get an error every time i try to sync to dropbox i would wholeheartedly add a star to my review if this was fixed
"Squid: Take Notes, Markup PDFs",Unknown,1,I could not even - at least not for free - insert typed text using my keyboard.,i could not even at least not for free insert typed text using my keyboard
"Squid: Take Notes, Markup PDFs",Unknown,5,IT'S PERFECT! And the premium price is super worth it BUT pleeeease include a function to change the background color... the lines and dots are too blue,its perfect and the premium price is super worth it but pleeeease include a function to change the background color the lines and dots are too blue
"Squid: Take Notes, Markup PDFs",Unknown,5,Nice,nice
"Squid: Take Notes, Markup PDFs",Unknown,2,Eh kinda disappointed.I was hoping to have at least be able to use text without paying and other stuff but I might sound like a karen,eh kinda disappointedi was hoping to have at least be able to use text without paying and other stuff but i might sound like a karen
"Squid: Take Notes, Markup PDFs",Unknown,2,"Seems adequate, but $1 a month or $10 a year? Nope. Free to uninstall.",seems adequate but a month or a year nope free to uninstall
"Squid: Take Notes, Markup PDFs",Unknown,4,Love being able markup PDFs. Wish I could markup more file types!,love being able markup pdfs wish i could markup more file types
"Squid: Take Notes, Markup PDFs",Unknown,5,Fantastic! Perfect for my handwritten math notes! Simple and very easy to use. Don't have any problems with it.,fantastic perfect for my handwritten math notes simple and very easy to use dont have any problems with it
"Squid: Take Notes, Markup PDFs",Unknown,4,"A pretty solid note taking app. Stylus support is really solid, and there are some nice workflow gestures while in a document. The interface is also pretty straightforward and doesn't look too dated. However there appears to be a couple of basic features missing, such as searching for notes by title, some sort of gesture for going to the next page in a document, and allowing to vertically scroll through a document. I also don't like how you can't see where you're scrolling.",a pretty solid note taking app stylus support is really solid and there are some nice workflow gestures while in a document the interface is also pretty straightforward and doesnt look too dated however there appears to be a couple of basic features missing such as searching for notes by title some sort of gesture for going to the next page in a document and allowing to vertically scroll through a document i also dont like how you cant see where youre scrolling
"Squid: Take Notes, Markup PDFs",Unknown,5,"Fantastic for notetaking have been using it a lot for school on a Chromebook with stylus. I'd like to see folders added in the future though as organisation is somewhat frustrating. Update: didn't realise there were notebooks to organise notes, and they work well.",fantastic for notetaking have been using it a lot for school on a chromebook with stylus id like to see folders added in the future though as organisation is somewhat frustrating update didnt realise there were notebooks to organise notes and they work well
"Squid: Take Notes, Markup PDFs",Unknown,3,"I really like this note taking app which work like a charm on my Samsung Tab S3. But when i intent to move to new Tab s7 i realise there were no sync function with neither Google nor Live, this is forcing me to hunt for other apps. I hope in near future Squid will come back with good sync function with all major cloud service provider. So long.",i really like this note taking app which work like a charm on my samsung tab s but when i intent to move to new tab s i realise there were no sync function with neither google nor live this is forcing me to hunt for other apps i hope in near future squid will come back with good sync function with all major cloud service provider so long
"Squid: Take Notes, Markup PDFs",Unknown,5,"It is user friendly. For latest android version user, it is equipped with back button locking so that our palm will not lead to closing the application unitentionally. But please add the ability to recognize handwiting and Searching menu so that user is able to search his notes easily.",it is user friendly for latest android version user it is equipped with back button locking so that our palm will not lead to closing the application unitentionally but please add the ability to recognize handwiting and searching menu so that user is able to search his notes easily
"Squid: Take Notes, Markup PDFs",Unknown,5,"B E S T N O T E T A K I N G A P P E V E R!! Micro$oft's OneNote doesn't even come close to Squid. After loosing my work on onenote, i looked for alternatives and since i found Squid, I couldn't be happier. Love this app, that you to the developers, you guys made a gem!",b e s t n o t e t a k i n g a p p e v e r microofts onenote doesnt even come close to squid after loosing my work on onenote i looked for alternatives and since i found squid i couldnt be happier love this app that you to the developers you guys made a gem
"Squid: Take Notes, Markup PDFs",Unknown,4,"Really love this app! Bought premium. However, please add a shortcut to scroll to next page (eg. 3 finger swipe or 2 finger swipe) I'll rate 5 stars if you do so 🙏",really love this app bought premium however please add a shortcut to scroll to next page eg finger swipe or finger swipe ill rate stars if you do so
"Squid: Take Notes, Markup PDFs",Unknown,5,Awesome..... Superb app..,awesome superb app
"Squid: Take Notes, Markup PDFs",Unknown,4,Ok,ok
"Squid: Take Notes, Markup PDFs",Unknown,5,Love this app. Best ever note taking app. Love the eraser feature on Samsung note phone. Great ✌✌,love this app best ever note taking app love the eraser feature on samsung note phone great
"Squid: Take Notes, Markup PDFs",Unknown,5,Squid premium is the best purchase I've ever made for school!,squid premium is the best purchase ive ever made for school
"Squid: Take Notes, Markup PDFs",Unknown,5,This app is now the notebook for all my University classes. Allowing me to write on PDFs is one of the features that I really needed. Have multiple templates for different subjects is also very cool,this app is now the notebook for all my university classes allowing me to write on pdfs is one of the features that i really needed have multiple templates for different subjects is also very cool
"Squid: Take Notes, Markup PDFs",Unknown,5,Hi can I ask if you're going to improve the highlighting to go under the text instead of over the text highlighting?,hi can i ask if youre going to improve the highlighting to go under the text instead of over the text highlighting
"Squid: Take Notes, Markup PDFs",Unknown,4,"This is definitely the best note taking app on Android. There are tons of options for paper type (lined, grid, engineering, sports layouts, etc.) and great options for writing with colors, shapes and lines. Adding pictures and screenshots is very easy. Using it on a Samsung Galaxy Tab with S-Pen is a breeze. I used it for 1.5 semesters of college and absolutely loved it. That's where my biggest issue with the app comes in. There is no syncing of your notes to any account (there is backup and restore, but the functionality is not the same). I had my tablet stolen halfway through this past spring semester and lost all of my notes from the past 1.5 semesters. While I could have backed up the notes, there should seriously be a sync functionality so you can edit notes on multiple devices and even view on a computer. Overall very good app. Just backup your notes (And please add this sync functionality, Steadfast!).",this is definitely the best note taking app on android there are tons of options for paper type lined grid engineering sports layouts etc and great options for writing with colors shapes and lines adding pictures and screenshots is very easy using it on a samsung galaxy tab with spen is a breeze i used it for semesters of college and absolutely loved it thats where my biggest issue with the app comes in there is no syncing of your notes to any account there is backup and restore but the functionality is not the same i had my tablet stolen halfway through this past spring semester and lost all of my notes from the past semesters while i could have backed up the notes there should seriously be a sync functionality so you can edit notes on multiple devices and even view on a computer overall very good app just backup your notes and please add this sync functionality steadfast
"Squid: Take Notes, Markup PDFs",Unknown,5,i think this app should be famoussss this is good for taking notes since its quarantine and i also have lots of idea from this app so keep up the good work,i think this app should be famoussss this is good for taking notes since its quarantine and i also have lots of idea from this app so keep up the good work
"Squid: Take Notes, Markup PDFs",Unknown,5,Amazing app. You should launch this for pc,amazing app you should launch this for pc
"Squid: Take Notes, Markup PDFs",Unknown,1,Not the best!!! And for what you ask it should be a whole better!!!,not the best and for what you ask it should be a whole better
"Squid: Take Notes, Markup PDFs",Unknown,4,This is one of the best ones I have ever tried but there is a slight issue.. I don't know whether it's coz of the device or stylus that I am using(S pen) but the writing come out to be jaggered and kind of heavily pixelated,this is one of the best ones i have ever tried but there is a slight issue i dont know whether its coz of the device or stylus that i am usings pen but the writing come out to be jaggered and kind of heavily pixelated
"Squid: Take Notes, Markup PDFs",Unknown,4,the only thingsquid lack is different kind of pens. overall it is best note taking app ever,the only thingsquid lack is different kind of pens overall it is best note taking app ever
"Squid: Take Notes, Markup PDFs",Unknown,4,Why it is not full screen for maximum writing,why it is not full screen for maximum writing
"Squid: Take Notes, Markup PDFs",Unknown,5,Awesome for editing.,awesome for editing
