Appname,Date,Score,Text,sentiment
KineMaster - Video Editor,Unknown,5,good app,4
KineMaster - Video Editor,Unknown,2,The video created by this does not play.?,1
KineMaster - Video Editor,Unknown,5,Good very good,4
KineMaster - Video Editor,Unknown,1,"Cannot Find Text Button , please put that feature at 1st place , however I didnot find finally",3
KineMaster - Video Editor,Unknown,1,Cant open and it does not update also. Tried in googlplay many times. But update this app has some issues,1
KineMaster - Video Editor,Unknown,1,Bad,1
KineMaster - Video Editor,Unknown,1,video not created,1
KineMaster - Video Editor,Unknown,4,"This is a VERY good app. Better than Capcut honestly. It does have a few glitches tho' and maybe they can take inspo from Alight Motion and add graphs,etc when tweening. I also don't like the fact that you have to pay to get rid of the watermark,but it's a great app even if you use it for free. I recommend this app more than Capcut when making videos since it's not that money hungry!",4
KineMaster - Video Editor,Unknown,3,good👍,5
KineMaster - Video Editor,Unknown,1,Why is everything pro? It's almost like this app is free to download but you have to pay to use it.,3
KineMaster - Video Editor,Unknown,4,Bhai aap kinemaster ka watermark hata dijiye to bahut achcha rahega,1
KineMaster - Video Editor,Unknown,5,Thank you,5
KineMaster - Video Editor,Unknown,5,Nice aap,4
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,5,This application is very good 😊😊,5
KineMaster - Video Editor,Unknown,3,veri good,5
KineMaster - Video Editor,Unknown,5,most beautifull peltform,5
KineMaster - Video Editor,Unknown,4,very helpful,5
KineMaster - Video Editor,Unknown,5,Video quality loss after applying effects😡,1
KineMaster - Video Editor,Unknown,5,super,5
KineMaster - Video Editor,Unknown,5,Watermark wala update hata do,1
KineMaster - Video Editor,Unknown,5,Great job!,5
KineMaster - Video Editor,Unknown,1,"I rate this 1 star, why? Bc i got way too many ads from snapchat and i can't handle it, so please who ever the developer is, please remove ads on this app. Thank u.",1
KineMaster - Video Editor,Unknown,4,achcha he,3
KineMaster - Video Editor,Unknown,4,Great photo app with a lot of top notch options. 1 thing I'd like to see added is 'in-project' processing of clips to make it easier and faster than having to start a new project for every clip you want to make. Add that and I'd change to 5 stars!,5
KineMaster - Video Editor,Unknown,5,great for my yt videos editing,5
KineMaster - Video Editor,Unknown,2,super,5
KineMaster - Video Editor,Unknown,1,I hate this app,1
KineMaster - Video Editor,Unknown,3,ok,3
KineMaster - Video Editor,Unknown,5,so nice 🫶🫶👈,5
KineMaster - Video Editor,Unknown,5,good app,4
KineMaster - Video Editor,Unknown,1,Before update 5 of 5 and after update 1 ⭐ star out of 5 star,1
KineMaster - Video Editor,Unknown,5,thank you,5
KineMaster - Video Editor,Unknown,5,Exiled to very good apps,5
KineMaster - Video Editor,Unknown,5,ok,3
KineMaster - Video Editor,Unknown,5,very good,5
KineMaster - Video Editor,Unknown,5,Nice App,4
KineMaster - Video Editor,Unknown,5,Good,4
KineMaster - Video Editor,Unknown,5,good,4
KineMaster - Video Editor,Unknown,5,कैनेमस्टर best Editing Aepp 😍,5
KineMaster - Video Editor,Unknown,5,nice 👍,5
KineMaster - Video Editor,Unknown,5,thank you,5
KineMaster - Video Editor,Unknown,3,very nice good,5
KineMaster - Video Editor,Unknown,5,good,4
KineMaster - Video Editor,Unknown,5,"one of the best video editing app, Thank❤ you👌 so much 👍",5
KineMaster - Video Editor,Unknown,3,mast useful app,4
KineMaster - Video Editor,Unknown,5,Too 👍,5
KineMaster - Video Editor,Unknown,5,ok,3
KineMaster - Video Editor,Unknown,5,good 👍,4
KineMaster - Video Editor,Unknown,1,the videos ain't workinb,1
KineMaster - Video Editor,Unknown,5,Good game,4
KineMaster - Video Editor,Unknown,3,😞,5
KineMaster - Video Editor,Unknown,5,amezing app,5
KineMaster - Video Editor,Unknown,5,great,5
KineMaster - Video Editor,Unknown,5,Good,4
KineMaster - Video Editor,Unknown,1,good,4
KineMaster - Video Editor,Unknown,5,Good,4
KineMaster - Video Editor,Unknown,5,Good,4
KineMaster - Video Editor,Unknown,3,very gud,5
KineMaster - Video Editor,Unknown,5,Good,4
KineMaster - Video Editor,Unknown,5,This is very good app to edit,5
KineMaster - Video Editor,Unknown,5,🙏🙏🙏🙏🙏🙏🙏🙏,5
KineMaster - Video Editor,Unknown,3,good 👍🏼,4
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,2,good,4
KineMaster - Video Editor,Unknown,5,very nice,5
KineMaster - Video Editor,Unknown,5,Nice,4
KineMaster - Video Editor,Unknown,4,Awesome game I love how if I make a video and than delate the photo I used in the vid the vid well still work but it doesn't have good editing tools...,4
KineMaster - Video Editor,Unknown,5,Very work full,5
KineMaster - Video Editor,Unknown,5,good,4
KineMaster - Video Editor,Unknown,5,good working,4
KineMaster - Video Editor,Unknown,5,Good,4
KineMaster - Video Editor,Unknown,1,this app isn't working properly,1
KineMaster - Video Editor,Unknown,5,This is wonderful app the number one app in the world,5
KineMaster - Video Editor,Unknown,4,"I love using this app, It allows you to make influencer-styled content and it's easy to use. But I have some issues: Firstly, The app lags when making heavy videos. Secondly, It doesn't support high quality screen records. Oh!, And please improve the saving system so that the video elements won't dissappear upon saving.",3
KineMaster - Video Editor,Unknown,4,Best editing app,5
KineMaster - Video Editor,Unknown,5,Good App,4
KineMaster - Video Editor,Unknown,4,very good apps,5
KineMaster - Video Editor,Unknown,5,good,4
KineMaster - Video Editor,Unknown,5,best,5
KineMaster - Video Editor,Unknown,5,Goodd,4
KineMaster - Video Editor,Unknown,5,good work,4
KineMaster - Video Editor,Unknown,1,Ooopp,1
KineMaster - Video Editor,Unknown,5,good👍,5
KineMaster - Video Editor,Unknown,5,Good,4
KineMaster - Video Editor,Unknown,5,Very nice,5
KineMaster - Video Editor,Unknown,5,it's not good to much because download process is so late 😫,2
KineMaster - Video Editor,Unknown,5,Super editing nice,5
KineMaster - Video Editor,Unknown,5,hiiii kine master,5
KineMaster - Video Editor,Unknown,5,good good,4
KineMaster - Video Editor,Unknown,5,It's very good,4
KineMaster - Video Editor,Unknown,5,ok thanks for your support 🙏,4
KineMaster - Video Editor,Unknown,5,wow very nice,5
KineMaster - Video Editor,Unknown,5,"I started using kinemaster when I was 15 years old, this app allows you to get completely creative freedom this is what makes it a only best video editing application in phone for me. Now I'm a professional video Editor.",5
KineMaster - Video Editor,Unknown,3,nice,4
KineMaster - Video Editor,Unknown,5,"For creating and exporting, maybe add a custom resolution and custom bitrate option and options for a lower resolution than 360p. Also, being able to rotate the screen however you want no matter the video orientation. And being able to add captions manually and without them being hard-captions.",4
KineMaster - Video Editor,Unknown,5,It's my good,4
KineMaster - Video Editor,Unknown,5,Happy,5
KineMaster - Video Editor,Unknown,5,good app,4
KineMaster - Video Editor,Unknown,3,I have a good experience,4
KineMaster - Video Editor,Unknown,3,Eh it isn't bad,3
KineMaster - Video Editor,Unknown,5,Subscribe,5
KineMaster - Video Editor,Unknown,5,Good video editor kine master amazing and nuce,5
KineMaster - Video Editor,Unknown,5,"this is very usefull app,",5
KineMaster - Video Editor,Unknown,5,थैंक्स,3
KineMaster - Video Editor,Unknown,5,okie,3
KineMaster - Video Editor,Unknown,4,There is same ui for long time when we get a major update to improve a smooth and professional ui with clear interface?,2
KineMaster - Video Editor,Unknown,1,bad 😞😞,1
KineMaster - Video Editor,Unknown,5,"Awesome!! The best choice for Android. It gives me all I need to create either a homemade project, or a professional music video. Evolving as a videomaker having Kinemaster for the last 6 years... there's a lot of stories released so far. I wish I could go back in time when I could have paid for ""One Time Purchase"". Unfortunately this option is not available anymore.",5
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,5,very good app health full,5
KineMaster - Video Editor,Unknown,3,No HSL editor,1
KineMaster - Video Editor,Unknown,5,No watermark kinemastet,1
KineMaster - Video Editor,Unknown,1,Good,4
KineMaster - Video Editor,Unknown,5,"good, but some issues. please improve voice system & export problem.",3
KineMaster - Video Editor,Unknown,5,"the best for my editing! it lets you use member stuff just cant post is unless your a member, and they have cool transitions!",5
KineMaster - Video Editor,Unknown,5,Kine master best,5
KineMaster - Video Editor,Unknown,1,The average editing app but watermark got removed then it becomes a great app,4
KineMaster - Video Editor,Unknown,1,waste,1
KineMaster - Video Editor,Unknown,5,nice app,4
KineMaster - Video Editor,Unknown,4,Best level editing but water mark issues nothing very useful duty and people,3
KineMaster - Video Editor,Unknown,5,good app,4
KineMaster - Video Editor,Unknown,5,nice app,4
KineMaster - Video Editor,Unknown,5,It's ok,3
KineMaster - Video Editor,Unknown,3,⚡️,5
KineMaster - Video Editor,Unknown,5,Very very nice app😁,5
KineMaster - Video Editor,Unknown,5,8b years,5
KineMaster - Video Editor,Unknown,5,It has helped me in my video editing and I also love it,5
KineMaster - Video Editor,Unknown,5,I don't know how to use this app before intal after I installed this app,1
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,5,Good,4
KineMaster - Video Editor,Unknown,5,good👍👍,5
KineMaster - Video Editor,Unknown,5,nice app,4
KineMaster - Video Editor,Unknown,5,nice 🙂,5
KineMaster - Video Editor,Unknown,4,nice 👍🙂,5
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,5,Bro this is best app,5
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,5,बेस्ट अँप राजू,5
KineMaster - Video Editor,Unknown,5,Gud,5
KineMaster - Video Editor,Unknown,3,Add Ads System to remove watermark 🫡🫡,4
KineMaster - Video Editor,Unknown,1,Freeze frame while editing,2
KineMaster - Video Editor,Unknown,4,Best app,5
KineMaster - Video Editor,Unknown,1,nice,4
KineMaster - Video Editor,Unknown,5,Super 👍,5
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,5,This is best aap for editing. When I was feel alone so I'll came on this app and I'll create my photos edit so that's why I like this application so much.,5
KineMaster - Video Editor,Unknown,3,nice,4
KineMaster - Video Editor,Unknown,5,"""Improve the app's speed so that it works faster.""",4
KineMaster - Video Editor,Unknown,1,very poor,1
KineMaster - Video Editor,Unknown,5,good,4
KineMaster - Video Editor,Unknown,5,excellent,5
KineMaster - Video Editor,Unknown,4,a little complex but perfect free editing app,4
KineMaster - Video Editor,Unknown,5,Love this editing app 🙂🙂🙂🙂😁❤️❤️❤️,5
KineMaster - Video Editor,Unknown,3,KineMaster is best video editor,5
KineMaster - Video Editor,Unknown,5,Nice,4
KineMaster - Video Editor,Unknown,5,I am so happy 😊 this app v.v.v.v best editing app and watermark removing please new update rate 10/10 . And video saving high speed please in New update,5
KineMaster - Video Editor,Unknown,5,editing ka bap,3
KineMaster - Video Editor,Unknown,5,Very 😔,5
KineMaster - Video Editor,Unknown,5,very nice & useful app,5
KineMaster - Video Editor,Unknown,5,Very nice app for video editor,5
KineMaster - Video Editor,Unknown,5,Best veido eating app,5
KineMaster - Video Editor,Unknown,5,Very good,5
KineMaster - Video Editor,Unknown,5,very good,5
KineMaster - Video Editor,Unknown,5,very nice,5
KineMaster - Video Editor,Unknown,5,wow super,5
KineMaster - Video Editor,Unknown,4,well is great for edit if your use and good at it I will give it a four,4
KineMaster - Video Editor,Unknown,3,"व्हिडिओ नही शो हो राहा, rendring के baad",1
KineMaster - Video Editor,Unknown,5,🥰🥰,5
KineMaster - Video Editor,Unknown,5,jabardast,3
KineMaster - Video Editor,Unknown,5,good,4
KineMaster - Video Editor,Unknown,2,mast app se Parichay nahin raha hai,1
KineMaster - Video Editor,Unknown,5,Very useful,5
KineMaster - Video Editor,Unknown,3,it's ok but it doesn't let us add the specific songs we want,3
KineMaster - Video Editor,Unknown,5,maind blowing editing app,4
KineMaster - Video Editor,Unknown,2,"KineMaster is a good app and easy to use,but I'm giving two star because I can't save my video after editing,the software keep crashing when ever I'm saving a video, have updating multiple times but no way, I've also uninstalled the app",2
KineMaster - Video Editor,Unknown,5,good,4
KineMaster - Video Editor,Unknown,5,ok,3
KineMaster - Video Editor,Unknown,5,"I recommend the next update, Supporting .flac files, new video FX and new voice changer FX.",5
KineMaster - Video Editor,Unknown,1,nice app,4
KineMaster - Video Editor,Unknown,5,such a good app bro 👌 👏,5
KineMaster - Video Editor,Unknown,4,Luv it (needs less ads 4 me tho),4
KineMaster - Video Editor,Unknown,4,Bahut badIya app he par songs Hindi nahi aate,3
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,1,Mera video dawnload nahi ho raha hai,1
KineMaster - Video Editor,Unknown,4,very nice,5
KineMaster - Video Editor,Unknown,4,very nice,5
KineMaster - Video Editor,Unknown,5,mast hai 😁😅😁😅,1
KineMaster - Video Editor,Unknown,5,very nice,5
KineMaster - Video Editor,Unknown,5,logo aa raha hai,1
KineMaster - Video Editor,Unknown,1,NICE APP KINEMASTER LOVE 💕 ME,5
KineMaster - Video Editor,Unknown,2,The App bad app the bad talk this water mark,1
KineMaster - Video Editor,Unknown,5,bahut badhiya app HD editing ke liye bahut achcha hai,1
KineMaster - Video Editor,Unknown,5,Best app,5
KineMaster - Video Editor,Unknown,4,Very nice,5
KineMaster - Video Editor,Unknown,5,Rohit baghel ❤️💞🥰💞🥰👌,5
KineMaster - Video Editor,Unknown,5,nice app,4
KineMaster - Video Editor,Unknown,5,very useful 👻,5
KineMaster - Video Editor,Unknown,5,Edit best app,5
KineMaster - Video Editor,Unknown,5,Update no,1
KineMaster - Video Editor,Unknown,5,Super 😊,5
KineMaster - Video Editor,Unknown,5,👍🏼😎 cool awsom,5
KineMaster - Video Editor,Unknown,5,ok,3
KineMaster - Video Editor,Unknown,5,super 👌,5
KineMaster - Video Editor,Unknown,3,I think better smooth as well as possible,3
KineMaster - Video Editor,Unknown,5,well done 👍,5
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,5,best,5
KineMaster - Video Editor,Unknown,5,very nice ☺️,5
KineMaster - Video Editor,Unknown,5,व्हिडीओ बनवण्यासाठी 'छान' व सुलभ ॲप आहे,5
KineMaster - Video Editor,Unknown,5,Nice aap,4
KineMaster - Video Editor,Unknown,5,الماس,4
KineMaster - Video Editor,Unknown,5,very good,5
KineMaster - Video Editor,Unknown,5,Nice app,4
KineMaster - Video Editor,Unknown,5,nice app very very nice agar iss Hindi ya punjabi songs search kaar ke Aata too our accha hota,5
KineMaster - Video Editor,Unknown,5,thik hai,1
KineMaster - Video Editor,Unknown,4,I use full version now 🙏,5
KineMaster - Video Editor,Unknown,1,ok,3
KineMaster - Video Editor,Unknown,5,Best,5
KineMaster - Video Editor,Unknown,5,this is a fantastic app,5
KineMaster - Video Editor,Unknown,5,Best,5
KineMaster - Video Editor,Unknown,5,Good,4
KineMaster - Video Editor,Unknown,5,Ok,3
KineMaster - Video Editor,Unknown,5,super,5
KineMaster - Video Editor,Unknown,5,🔥🔥🔥🔥,5
KineMaster - Video Editor,Unknown,5,Good hide the watermark please,4
KineMaster - Video Editor,Unknown,5,wow,5
KineMaster - Video Editor,Unknown,5,Lun...... diamond ⭐⭐⭐⭐⭐,5
KineMaster - Video Editor,Unknown,4,so good 👍😊 is,5
KineMaster - Video Editor,Unknown,1,This app need VIP version for uploading video Therefore it is totally paid app,1
KineMaster - Video Editor,Unknown,1,Video doesn't save after editing 😭😭 bad aap,1
KineMaster - Video Editor,Unknown,5,Hi I am new please support me,5
KineMaster - Video Editor,Unknown,5,awesome 👌,5
KineMaster - Video Editor,Unknown,4,good,4
KineMaster - Video Editor,Unknown,5,super,5
KineMaster - Video Editor,Unknown,5,good 👍,4
KineMaster - Video Editor,Unknown,5,Great,5
KineMaster - Video Editor,Unknown,1,Worst app,1
KineMaster - Video Editor,Unknown,5,Wow that's Editior,5
KineMaster - Video Editor,Unknown,1,So many adverts that don't allow or let me do what I wanna do freely,1
KineMaster - Video Editor,Unknown,5,Nice 👍🏽,5
KineMaster - Video Editor,Unknown,4,nice,4
KineMaster - Video Editor,Unknown,5,Very Very good app,5
KineMaster - Video Editor,Unknown,5,I've heard so much good things about this video editor but I don't really know how to use it I only came bc capcut has many inappropriate ads and it's so pay to win I hope u add things like overlaying pics and moving them and sound and vid effects,2
KineMaster - Video Editor,Unknown,5,Good,4
KineMaster - Video Editor,Unknown,5,this is my best app,5
KineMaster - Video Editor,Unknown,1,aacha,3
KineMaster - Video Editor,Unknown,5,best editing app,5
KineMaster - Video Editor,Unknown,5,Old ff vapas karo please 🙏,5
KineMaster - Video Editor,Unknown,5,good,4
KineMaster - Video Editor,Unknown,1,Worest appp,5
KineMaster - Video Editor,Unknown,5,very nice app,5
KineMaster - Video Editor,Unknown,5,👍👍👍👍👍,5
KineMaster - Video Editor,Unknown,5,video open problem,1
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,5,Kainmastar is a best editing app,5
KineMaster - Video Editor,Unknown,5,awesome and very very helpful,5
KineMaster - Video Editor,Unknown,5,"This app is very amazing, everything is available on this app, this app is very special for me 🫡",5
KineMaster - Video Editor,Unknown,5,குட்வாழ்த்துக்கள்,4
KineMaster - Video Editor,Unknown,3,super,5
KineMaster - Video Editor,Unknown,5,super helpful,5
KineMaster - Video Editor,Unknown,5,ମାଳତି 😂😂,5
KineMaster - Video Editor,Unknown,5,the best app,5
KineMaster - Video Editor,Unknown,5,Good,4
KineMaster - Video Editor,Unknown,1,not used kinemaster,1
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,5,good 👍 👍 👍 👍,4
KineMaster - Video Editor,Unknown,5,well done,5
KineMaster - Video Editor,Unknown,5,very nice appreciate best vidio editing app,5
KineMaster - Video Editor,Unknown,2,Very complicated app so many functions that are incomprehensible sensical,2
KineMaster - Video Editor,Unknown,5,😌,5
KineMaster - Video Editor,Unknown,5,super 💯 no watermark,5
KineMaster - Video Editor,Unknown,4,Good editing app,4
KineMaster - Video Editor,Unknown,5,Very good app on the fly. I just hope it could do motion tracking like capcut,4
KineMaster - Video Editor,Unknown,4,best easiest app for editing,5
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,1,JUST BECOUSE WATERMARK,1
KineMaster - Video Editor,Unknown,5,Best app but one feature missing: grouping multiple layers feature to cut trim split animate all the layers through it in oneclick will be better. Can you add this?,4
KineMaster - Video Editor,Unknown,5,I like it,4
KineMaster - Video Editor,Unknown,1,video not supporting,1
KineMaster - Video Editor,Unknown,3,Good app,4
KineMaster - Video Editor,Unknown,5,"Welcome to Gboard clipboard, any text you copy will be saved here I love kinemaster",5
KineMaster - Video Editor,Unknown,4,"best video editor with lots of features such as bakground remover, chroma key, transitions and so on. if you are new in this field it gives a basic and easy features to you.",5
KineMaster - Video Editor,Unknown,1,This app is not good . It cannot add sound,1
KineMaster - Video Editor,Unknown,5,super very good 👍👍👍👍,5
KineMaster - Video Editor,Unknown,4,I can give 5 star but there are ads if ads are not so I will give 5 star the reason to give 4 stars.,4
KineMaster - Video Editor,Unknown,5,very very useful and easy to use this app,5
KineMaster - Video Editor,Unknown,3,good,4
KineMaster - Video Editor,Unknown,5,I make my videos with this app,5
KineMaster - Video Editor,Unknown,2,I love this app I can make any videos or anything,5
KineMaster - Video Editor,Unknown,5,just Wow,5
KineMaster - Video Editor,Unknown,5,good👍 ok,4
KineMaster - Video Editor,Unknown,5,good,4
KineMaster - Video Editor,Unknown,4,good,4
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,5,its really what i want and what i need.also easy & comfortable.,5
KineMaster - Video Editor,Unknown,3,nice apps,4
KineMaster - Video Editor,Unknown,1,Terrible,1
KineMaster - Video Editor,Unknown,5,Super 💓😘,5
KineMaster - Video Editor,Unknown,5,I prefer premium cuz it is better but i like it :D,3
KineMaster - Video Editor,Unknown,5,video save problem,1
KineMaster - Video Editor,Unknown,5,good,4
KineMaster - Video Editor,Unknown,5,I have been using this app for the next 5 years and I have its expense for the next 5 years. This is a very good app for video editing. Thanks kinemaster❣️❣️,5
KineMaster - Video Editor,Unknown,5,nice app,4
KineMaster - Video Editor,Unknown,4,It is actually a good app and easy to use but there is scope of some improvement !,4
KineMaster - Video Editor,Unknown,5,🙏🙏🙏,5
KineMaster - Video Editor,Unknown,5,ok,3
KineMaster - Video Editor,Unknown,5,good 👍,4
KineMaster - Video Editor,Unknown,5,best,5
KineMaster - Video Editor,Unknown,5,This is best ap for me,5
KineMaster - Video Editor,Unknown,2,"Best app becomes headache app, due to paid version also displays water mark to me.",5
KineMaster - Video Editor,Unknown,5,😡😡😡😡,5
KineMaster - Video Editor,Unknown,5,excellent 👌,5
KineMaster - Video Editor,Unknown,5,amazing app best editing aap 👍,5
KineMaster - Video Editor,Unknown,5,best 👌,5
KineMaster - Video Editor,Unknown,5,ok,3
KineMaster - Video Editor,Unknown,5,use full,5
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,5,This is very good app,5
KineMaster - Video Editor,Unknown,1,"Features are very nice, but I uninstalled due to the big watermark 😁",3
KineMaster - Video Editor,Unknown,5,trending tips,4
KineMaster - Video Editor,Unknown,5,op app,5
KineMaster - Video Editor,Unknown,1,M is app ko 8 sal se use krti ea rhi thi but in logo ne Dil toor dia ab jo b video bnao in logo ko paise chaia bs paisa khana h inhy now my heart broken💔 m sb ko btati thi ye app best h use kro or m AJ ye app 8 sal bd uninstall kr rhi hu m afsos🤧🤧plz give me Answer in English,1
KineMaster - Video Editor,Unknown,5,very good 👍 I am Very happy 😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,5
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,5,super,5
KineMaster - Video Editor,Unknown,2,Noise remove not working properly in 7.5 version .,1
KineMaster - Video Editor,Unknown,3,"Kinda good, but actually, I need to put a kinemaster video in a kinemaster video and have no unknown things. The limit should be 25. So I speed up the kinemaster clip and put a kinemaster video and it doesn't even work and it shows grey lines.",3
KineMaster - Video Editor,Unknown,5,Best editing,5
KineMaster - Video Editor,Unknown,5,सुपर है,5
KineMaster - Video Editor,Unknown,1,Gg good,4
KineMaster - Video Editor,Unknown,1,please cut kine master logo please,1
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,5,"Good for video editing on mobile try it, thank later",4
KineMaster - Video Editor,Unknown,5,"Its good video editor for both beginners and experienced, but please add more Aspect Ratio, like IMAX, and just more",4
KineMaster - Video Editor,Unknown,5,best app,5
KineMaster - Video Editor,Unknown,1,good,4
KineMaster - Video Editor,Unknown,5,Nice 👍🙂,5
KineMaster - Video Editor,Unknown,5,Love it,5
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,5,This aap is so good 😊 I actually like it Thank you 😊 kine master 🥰,5
KineMaster - Video Editor,Unknown,4,nice,4
KineMaster - Video Editor,Unknown,5,wow nice application 👍 in the world 🌍,5
KineMaster - Video Editor,Unknown,5,KineMaster app is the best in the world 🌹,5
KineMaster - Video Editor,Unknown,5,Naic aap,3
KineMaster - Video Editor,Unknown,2,can't export video,1
KineMaster - Video Editor,Unknown,5,good,4
KineMaster - Video Editor,Unknown,5,out class video editor 👍,5
KineMaster - Video Editor,Unknown,2,There is no feature to export video more than 720p,1
KineMaster - Video Editor,Unknown,5,excellent 👌,5
KineMaster - Video Editor,Unknown,4,I really wish I could take off the 😞name (I would gladly put the name in the discrimination below 😊) so people can see there creativity in all cornes... 😋of the video.,4
KineMaster - Video Editor,Unknown,5,Nice,4
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,1,super,5
KineMaster - Video Editor,Unknown,1,fake,1
KineMaster - Video Editor,Unknown,1,Esme watermark ka problem hota hai,1
KineMaster - Video Editor,Unknown,5,I am give you 5 stars but please cut or off the k watermark,4
KineMaster - Video Editor,Unknown,2,nice,4
KineMaster - Video Editor,Unknown,3,super aap,5
KineMaster - Video Editor,Unknown,5,good app,4
KineMaster - Video Editor,Unknown,4,I'm trying this out and need time to form an opinion. It's not Cap Cut. It would be great to have a task bar. I'm left handed and cant say that I love the giant wheel of options on the right side.,2
KineMaster - Video Editor,Unknown,5,Awesome 👌,5
KineMaster - Video Editor,Unknown,3,good Application 🇮🇳💪,4
KineMaster - Video Editor,Unknown,1,Osm app,5
KineMaster - Video Editor,Unknown,5,video save nahi o rhi,1
KineMaster - Video Editor,Unknown,5,good,4
KineMaster - Video Editor,Unknown,5,super 👍👍,5
KineMaster - Video Editor,Unknown,1,good,4
KineMaster - Video Editor,Unknown,5,Nice and perfect application 😊,5
KineMaster - Video Editor,Unknown,5,"ADD THE DUPLICATION FEATURE PLZ Edit: I MEANT DUPLICATION OF PARTS FOR A VIDEO YOU'RE MAKING, I DO NOT NEED A TUTORIAL",3
KineMaster - Video Editor,Unknown,5,opp very nice bro my mujik namaste 🙏 👌 😎 👏 👍,5
KineMaster - Video Editor,Unknown,5,good app,4
KineMaster - Video Editor,Unknown,5,very nice apps,5
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,5,love it,5
KineMaster - Video Editor,Unknown,5,nice app for editing,4
KineMaster - Video Editor,Unknown,1,Kinemaster is indeed a best application but there only one thing which is very bad that is to show the logo of kinemaster.,4
KineMaster - Video Editor,Unknown,5,"It's a great editing app, too bad you have to pay to remove the watermark, but it's better that having to pay for each good feature, nonetheless, everything is unlocked with one pay which is VERY worth it. You should continue this practice to keep the amount of people up using this app. Very great!",5
KineMaster - Video Editor,Unknown,5,very good app,5
KineMaster - Video Editor,Unknown,1,good,4
KineMaster - Video Editor,Unknown,5,very good,5
KineMaster - Video Editor,Unknown,5,nice work,4
KineMaster - Video Editor,Unknown,5,super 👍😊,5
KineMaster - Video Editor,Unknown,5,Good,4
KineMaster - Video Editor,Unknown,5,super 👍,5
KineMaster - Video Editor,Unknown,5,Good,4
KineMaster - Video Editor,Unknown,1,video download nahe hota,4
KineMaster - Video Editor,Unknown,1,waste,1
KineMaster - Video Editor,Unknown,5,very good,5
KineMaster - Video Editor,Unknown,5,i am using this App,5
KineMaster - Video Editor,Unknown,5,good,4
KineMaster - Video Editor,Unknown,5,nice editing aap,4
KineMaster - Video Editor,Unknown,5,Good 👍,4
KineMaster - Video Editor,Unknown,5,Nic app,5
KineMaster - Video Editor,Unknown,5,supur,1
KineMaster - Video Editor,Unknown,5,thank you,5
KineMaster - Video Editor,Unknown,5,good video editing app,4
KineMaster - Video Editor,Unknown,5,good app,4
KineMaster - Video Editor,Unknown,5,op😍,5
KineMaster - Video Editor,Unknown,5,ok,3
KineMaster - Video Editor,Unknown,5,Very very super app,5
KineMaster - Video Editor,Unknown,5,Excellent kinmaster,5
KineMaster - Video Editor,Unknown,5,its good 🥰,4
KineMaster - Video Editor,Unknown,5,Love,5
KineMaster - Video Editor,Unknown,5,this app is very useful,5
KineMaster - Video Editor,Unknown,5,Good 😊,4
KineMaster - Video Editor,Unknown,5,Super,5
KineMaster - Video Editor,Unknown,5,good video editing app,4
KineMaster - Video Editor,Unknown,4,nice👌,5
KineMaster - Video Editor,Unknown,5,Nice app,4
KineMaster - Video Editor,Unknown,5,kind master super video editor,5
KineMaster - Video Editor,Unknown,5,ok,3
KineMaster - Video Editor,Unknown,4,I like this but I kgdfbbenwged making this. any way 5/5★,5
KineMaster - Video Editor,Unknown,1,"HORRIBLE! The video assets don't work, and exporting videos just says there was an error, I can't do anything with this!",1
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,5,nice,4
KineMaster - Video Editor,Unknown,5,this is very good,5
KineMaster - Video Editor,Unknown,5,good,4
KineMaster - Video Editor,Unknown,5,super nice app,5
KineMaster - Video Editor,Unknown,5,nice 👍,5
KineMaster - Video Editor,Unknown,5,please add some interesting and editing free options,4
KineMaster - Video Editor,Unknown,5,very nice app. it is so very useful,5
