Appname,Date,Score,Text,sentiment
VITA - Video Editor & Maker,Unknown,5,This app help me to make nice and good videos I Love this so much,5
VITA - Video Editor & Maker,Unknown,5,Amezig,4
VITA - Video Editor & Maker,Unknown,1,Good app,4
VITA - Video Editor & Maker,Unknown,5,Very nice app,5
VITA - Video Editor & Maker,Unknown,5,Wow editing ke liye yahi app yous kare,5
VITA - Video Editor & Maker,Unknown,4,Very useful full application 🔥✅,5
VITA - Video Editor & Maker,Unknown,5,Vvvvvvvvvvv v nice 🙂💯,5
VITA - Video Editor & Maker,Unknown,4,Best app,5
VITA - Video Editor & Maker,Unknown,3,It is so slow when you try to export something give it an update it took me about 36 minutes to export a video.,1
VITA - Video Editor & Maker,Unknown,5,It's nice,4
VITA - Video Editor & Maker,Unknown,5,Best app,5
VITA - Video Editor & Maker,Unknown,5,Nice,4
VITA - Video Editor & Maker,Unknown,5,This app very Good editing,5
VITA - Video Editor & Maker,Unknown,5,Best app editing,5
VITA - Video Editor & Maker,Unknown,2,Its good editing,4
VITA - Video Editor & Maker,Unknown,5,यह सबसे अच्छा है,5
VITA - Video Editor & Maker,Unknown,3,Good,4
VITA - Video Editor & Maker,Unknown,5,Mast edit,1
VITA - Video Editor & Maker,Unknown,5,Supar,5
VITA - Video Editor & Maker,Unknown,5,It's a very good app 👍,5
VITA - Video Editor & Maker,Unknown,1,VITA No use,1
VITA - Video Editor & Maker,Unknown,4,Good,4
VITA - Video Editor & Maker,Unknown,5,Awesome absolutely free and helpful.,5
VITA - Video Editor & Maker,Unknown,4,"We can use this app effect as free, this is the best thing.. 👍👍",5
VITA - Video Editor & Maker,Unknown,5,This app is so good I impress so many people by editing from this app 😄,5
VITA - Video Editor & Maker,Unknown,5,Very nice and helpful app...🤗,5
VITA - Video Editor & Maker,Unknown,5,"it,s prefect for Beginners who are leaning how to do editing 💠",4
VITA - Video Editor & Maker,Unknown,5,thank you,5
VITA - Video Editor & Maker,Unknown,5,Love it so much and the stickers too!,5
VITA - Video Editor & Maker,Unknown,5,Nice 👍👍👍👍👍,5
VITA - Video Editor & Maker,Unknown,5,Nice,4
VITA - Video Editor & Maker,Unknown,5,best,5
VITA - Video Editor & Maker,Unknown,5,It is simple and easy to use... I love it,5
VITA - Video Editor & Maker,Unknown,5,Best free editing software . Love it.🌹 and I've made high quality edits like troll face phonk and turned out amazing.,5
VITA - Video Editor & Maker,Unknown,5,Loved it,5
VITA - Video Editor & Maker,Unknown,4,it is a good editing platform iam using it for one year for my instagram edits and youtube videos and it is free also I like that you can also remove watermark in free iam happy with this app but if we use indian music so we have to download first and then we can use it by the way this is good app,4
VITA - Video Editor & Maker,Unknown,5,Very good 👍🏻,5
VITA - Video Editor & Maker,Unknown,3,Now this aap is going slow very slow,2
VITA - Video Editor & Maker,Unknown,5,Best' video editing app,5
VITA - Video Editor & Maker,Unknown,5,Very nice app Vita Bro ☠️,5
VITA - Video Editor & Maker,Unknown,5,Vita to live,5
VITA - Video Editor & Maker,Unknown,1,Faltu app ...10 minutes theke Expart hote lage,1
VITA - Video Editor & Maker,Unknown,5,Expert,5
VITA - Video Editor & Maker,Unknown,5,"Super editing app, thank you VITA.",5
VITA - Video Editor & Maker,Unknown,5,I'm being famous for this edit app Thanks!,5
VITA - Video Editor & Maker,Unknown,5,Vita is world best editing app,5
VITA - Video Editor & Maker,Unknown,4,This app is best but water mark remove I don't love dis app,3
VITA - Video Editor & Maker,Unknown,4,👍👍,5
VITA - Video Editor & Maker,Unknown,5,"Best app for editing I have ever seen, and this is quite better than capcut 💀🥀🫠",5
VITA - Video Editor & Maker,Unknown,5,Very nice ☺️,5
VITA - Video Editor & Maker,Unknown,5,Outstanding 😊 All in one .🥰,5
VITA - Video Editor & Maker,Unknown,5,Good👌👌👌,5
VITA - Video Editor & Maker,Unknown,3,My first higest hd video option to create any video,5
VITA - Video Editor & Maker,Unknown,3,Good,4
VITA - Video Editor & Maker,Unknown,5,Gooddddd app but in the video upper on down side the app name come in small letters but app is veryyyyyyyyy goodddd,3
VITA - Video Editor & Maker,Unknown,5,Sanskar you,3
VITA - Video Editor & Maker,Unknown,5,Best editing app of the history of apps. Only just the genius can develop like app,5
VITA - Video Editor & Maker,Unknown,5,🤗,5
VITA - Video Editor & Maker,Unknown,5,Nice experience creation nice,4
VITA - Video Editor & Maker,Unknown,5,It is FANTASTIC! This is want I dreamed and I got it!! Love the app 1000/10❤️‍🔥🙌,5
VITA - Video Editor & Maker,Unknown,5,Nice work👍👍👍👍👍,5
VITA - Video Editor & Maker,Unknown,5,Very good 😊😊👍,5
VITA - Video Editor & Maker,Unknown,5,Very nice effect and very nice video quality,5
VITA - Video Editor & Maker,Unknown,1,Not working,1
VITA - Video Editor & Maker,Unknown,5,This is best aap for Editing videos 📸,5
VITA - Video Editor & Maker,Unknown,4,Nice,4
VITA - Video Editor & Maker,Unknown,5,This is a amazing app 🤗,5
VITA - Video Editor & Maker,Unknown,5,It's good,4
VITA - Video Editor & Maker,Unknown,5,Amazing😍🤩,5
VITA - Video Editor & Maker,Unknown,4,Good app,4
VITA - Video Editor & Maker,Unknown,5,This is good,4
VITA - Video Editor & Maker,Unknown,4,Best aap,5
VITA - Video Editor & Maker,Unknown,5,Very good app for video editing and I love this app 💗,5
VITA - Video Editor & Maker,Unknown,5,best app,5
VITA - Video Editor & Maker,Unknown,5,Very good service 🎀🎀😁,5
VITA - Video Editor & Maker,Unknown,5,Nice,4
VITA - Video Editor & Maker,Unknown,5,I love this app sooooooo much no adds no interruptions I really recommend this editing app♡,5
VITA - Video Editor & Maker,Unknown,4,Wonderful viva apps,5
VITA - Video Editor & Maker,Unknown,5,This is a best app for effect in video,5
VITA - Video Editor & Maker,Unknown,5,Very useful easy to use,5
VITA - Video Editor & Maker,Unknown,4,Glorious,5
VITA - Video Editor & Maker,Unknown,5,Good app for editing☺,4
VITA - Video Editor & Maker,Unknown,5,Nice app,4
VITA - Video Editor & Maker,Unknown,5,Super,5
VITA - Video Editor & Maker,Unknown,4,Little be good,4
VITA - Video Editor & Maker,Unknown,5,Good app but sometimes when it's says can't use that video clip idk why thou but otherwise it is a good app for editing,3
VITA - Video Editor & Maker,Unknown,5,Best editing app 🤓,5
VITA - Video Editor & Maker,Unknown,5,They are very useful to and smooth editing on app,5
VITA - Video Editor & Maker,Unknown,5,Very nice edits.I love this app from Uttrakhand and i will do my farewell remix and mashup songs from this app💙💙💙,5
VITA - Video Editor & Maker,Unknown,4,It's good 👍 😌 👌 ☺️ 😊 🙂 👍 😌,4
VITA - Video Editor & Maker,Unknown,3,Gud,5
VITA - Video Editor & Maker,Unknown,5,Best app best feature I love it thanks,5
VITA - Video Editor & Maker,Unknown,4,Video editing ka Baap sestam Kashyap bhai jii ka,3
VITA - Video Editor & Maker,Unknown,5,Good 👍👍👍 Best editing apps,5
VITA - Video Editor & Maker,Unknown,5,It is easy to edit,5
VITA - Video Editor & Maker,Unknown,5,Very good aap,5
VITA - Video Editor & Maker,Unknown,5,Perfect,5
VITA - Video Editor & Maker,Unknown,5,Easy to navigate. Highly recommend.,5
VITA - Video Editor & Maker,Unknown,5,Very nice i love it 🎀,5
VITA - Video Editor & Maker,Unknown,2,Please try best,3
VITA - Video Editor & Maker,Unknown,4,It is a very good app should try it 😊,5
VITA - Video Editor & Maker,Unknown,5,Super duper editing app❤️😍,5
VITA - Video Editor & Maker,Unknown,4,Very Nice Experience 😃,5
VITA - Video Editor & Maker,Unknown,5,It is very easy to make videos,5
VITA - Video Editor & Maker,Unknown,5,Good working ❤️,4
VITA - Video Editor & Maker,Unknown,5,AMEZING PLATFORM 💗💗,5
VITA - Video Editor & Maker,Unknown,5,Very nice performance of this app,5
VITA - Video Editor & Maker,Unknown,5,Nice aap for aditing,4
VITA - Video Editor & Maker,Unknown,1,Some stuck,3
VITA - Video Editor & Maker,Unknown,4,Super not song,1
VITA - Video Editor & Maker,Unknown,1,Very very Bad aap,1
VITA - Video Editor & Maker,Unknown,5,Best app in the world!!!!,5
VITA - Video Editor & Maker,Unknown,5,Nice 👍,5
VITA - Video Editor & Maker,Unknown,5,Very very superb quality and editing wala app,5
VITA - Video Editor & Maker,Unknown,5,Excellent,5
VITA - Video Editor & Maker,Unknown,5,Very good at all editing,5
VITA - Video Editor & Maker,Unknown,2,nice work,4
VITA - Video Editor & Maker,Unknown,5,Nice aap,4
VITA - Video Editor & Maker,Unknown,5,Best editing app 😁😁😁😁,5
VITA - Video Editor & Maker,Unknown,5,Marvelous,5
VITA - Video Editor & Maker,Unknown,5,very very nice APP I rate this full stars it is actually same and xerox copy how I want it's really really excellent app appreciate full and very excellent,5
VITA - Video Editor & Maker,Unknown,5,💯 of 💯,5
VITA - Video Editor & Maker,Unknown,5,V.good,4
VITA - Video Editor & Maker,Unknown,5,Such an amazing app,5
VITA - Video Editor & Maker,Unknown,4,Tooo good,4
VITA - Video Editor & Maker,Unknown,5,This is the best editing platform.,5
VITA - Video Editor & Maker,Unknown,5,Good editing,4
VITA - Video Editor & Maker,Unknown,5,Nice app 👑👑👑🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,5
VITA - Video Editor & Maker,Unknown,5,Nice this app for video making,4
VITA - Video Editor & Maker,Unknown,5,"Easy, free and user friendly. Woderful experience.",5
VITA - Video Editor & Maker,Unknown,5,Bhut krab,1
VITA - Video Editor & Maker,Unknown,5,Pretty app.,4
VITA - Video Editor & Maker,Unknown,5,Very good👍😊,5
VITA - Video Editor & Maker,Unknown,5,I really love this wonderful apps 💯💯,5
VITA - Video Editor & Maker,Unknown,3,"Nice app the editing and effects are ok-ok👍🏻 but this needs more things and motion effects, bug fixes bug 1 : i when add a PIP sometimes it glitchs and makes a problem... Bug 2 : i when save video after editing the edit goes wrong timing bug 3 : laggy edits sometimes.... This app should have : draw tool , graphs for keyframes alot of people will give 5 stars if the app had these please update this app",3
VITA - Video Editor & Maker,Unknown,5,Good,4
VITA - Video Editor & Maker,Unknown,5,Simple and impressive,5
VITA - Video Editor & Maker,Unknown,5,Nice app,4
VITA - Video Editor & Maker,Unknown,2,"Good but there are a lot of glitch, please fix them asap!",3
VITA - Video Editor & Maker,Unknown,5,Easy to use and effect is very awsome,5
VITA - Video Editor & Maker,Unknown,5,this is amazing 🤩,5
VITA - Video Editor & Maker,Unknown,5,Excellent app thank you so much 💓 💗,5
VITA - Video Editor & Maker,Unknown,5,Very use full application,5
VITA - Video Editor & Maker,Unknown,5,Vita is so good as Capcut,5
VITA - Video Editor & Maker,Unknown,5,Good,4
VITA - Video Editor & Maker,Unknown,5,Very good application,5
VITA - Video Editor & Maker,Unknown,5,Loving this,5
VITA - Video Editor & Maker,Unknown,5,Very good,5
VITA - Video Editor & Maker,Unknown,4,Best,5
VITA - Video Editor & Maker,Unknown,5,This is the best app i found.. its helping me alot 💓💓✨,5
VITA - Video Editor & Maker,Unknown,1,App really socks so much bugs,1
VITA - Video Editor & Maker,Unknown,5,Itna kush 😊,3
VITA - Video Editor & Maker,Unknown,5,This app is very good,5
VITA - Video Editor & Maker,Unknown,5,☺️☺️💎✅,5
VITA - Video Editor & Maker,Unknown,5,Vita app is the best,5
VITA - Video Editor & Maker,Unknown,5,Nice App,4
VITA - Video Editor & Maker,Unknown,5,Good,4
VITA - Video Editor & Maker,Unknown,4,😘😘,5
VITA - Video Editor & Maker,Unknown,5,Good,4
VITA - Video Editor & Maker,Unknown,4,I change My Mobile From a14 to a15 samsung Now After Editing Video in vita app is always hangs..when ever i Make any videos its hangz From a 0 percent to sometimes 42% 52% Are 65% 2 to 3 times i have Uninstall and re install But the Problem is still same..Please Help to find the Solution.,2
VITA - Video Editor & Maker,Unknown,3,Good app but theres a horrriiible glitchhh. When im doing animations it just glitches and its annoying fix this bugggggggg,3
VITA - Video Editor & Maker,Unknown,1,Feke,3
VITA - Video Editor & Maker,Unknown,3,Good,4
VITA - Video Editor & Maker,Unknown,5,nice🥰,5
VITA - Video Editor & Maker,Unknown,5,Good work,4
VITA - Video Editor & Maker,Unknown,5,Thanks for uploading this app,5
VITA - Video Editor & Maker,Unknown,1,WE NEED🙏OLD PEAK,5
VITA - Video Editor & Maker,Unknown,5,Good,4
VITA - Video Editor & Maker,Unknown,5,Nice,4
VITA - Video Editor & Maker,Unknown,5,The best 👌 and is for free,5
VITA - Video Editor & Maker,Unknown,5,Awesome app for editing 🔥👍,5
VITA - Video Editor & Maker,Unknown,5,This is my most favourite editing app as I love editing and always want to make something innovative and for that innovation I think I am in the right application I have yoused this app for a dozen a time and the results were awesome with new features and functions this app came with a best mode,5
VITA - Video Editor & Maker,Unknown,3,👍🙂,5
VITA - Video Editor & Maker,Unknown,5,I like it and its easy to edit any videos personally I really like this app,5
VITA - Video Editor & Maker,Unknown,5,Good,4
VITA - Video Editor & Maker,Unknown,4,Great app! Worth it,5
VITA - Video Editor & Maker,Unknown,5,Nice,4
VITA - Video Editor & Maker,Unknown,5,So amazing I love it,5
VITA - Video Editor & Maker,Unknown,5,Very nice VITA app 👌👌,5
VITA - Video Editor & Maker,Unknown,5,The best app ever for editing,5
VITA - Video Editor & Maker,Unknown,1,Not good,1
VITA - Video Editor & Maker,Unknown,5,Good👍,5
VITA - Video Editor & Maker,Unknown,5,Nice,4
VITA - Video Editor & Maker,Unknown,5,A lot of effects both sound and video,3
VITA - Video Editor & Maker,Unknown,5,Very nice 👍,5
VITA - Video Editor & Maker,Unknown,5,Very good,5
VITA - Video Editor & Maker,Unknown,5,Nice👏👏👏👏 app,5
VITA - Video Editor & Maker,Unknown,5,Nice,4
VITA - Video Editor & Maker,Unknown,5,Amazing,5
VITA - Video Editor & Maker,Unknown,4,It's very nice editing app it only takes some time otherwise it's bestttt I Love this app👍🙃😁😅😍🥺😍🫥🌚😍🌚❤️🫥❤️🤞❤️💀💀😅😅🚩🚩🚩😂🙏🗣️🥲🙉😂💦💦💦💦🙃🥺🙃🥺👍😝👍🥺🕳️🥺🗄️👍🙂🙂😶😊😶🦴⚔️🦴☠️⚔️😓😊🇮🇳,4
VITA - Video Editor & Maker,Unknown,5,I think it's one of the best applications for Editing!,5
VITA - Video Editor & Maker,Unknown,1,there's a voice problem it's worst app ever I use,1
VITA - Video Editor & Maker,Unknown,5,Very good,5
VITA - Video Editor & Maker,Unknown,5,Super app hai,5
VITA - Video Editor & Maker,Unknown,1,Thank you,5
VITA - Video Editor & Maker,Unknown,5,"It's the best app, so far 👍👍👍👍👍",5
VITA - Video Editor & Maker,Unknown,5,Awesome 👍👍,5
VITA - Video Editor & Maker,Unknown,5,Very good app 👍,5
VITA - Video Editor & Maker,Unknown,5,Nice,4
VITA - Video Editor & Maker,Unknown,5,Good app for editing,4
VITA - Video Editor & Maker,Unknown,5,Nice,4
VITA - Video Editor & Maker,Unknown,5,Amazing 👏 🤩,5
VITA - Video Editor & Maker,Unknown,5,Good 👍😊,4
VITA - Video Editor & Maker,Unknown,5,Good Job❗🤘,4
VITA - Video Editor & Maker,Unknown,5,It's very nice app with nice experience by me,5
VITA - Video Editor & Maker,Unknown,5,Good app,4
VITA - Video Editor & Maker,Unknown,5,Its awesome,5
VITA - Video Editor & Maker,Unknown,5,Good,4
VITA - Video Editor & Maker,Unknown,5,Good,4
VITA - Video Editor & Maker,Unknown,4,Nice work 😄😄😄,5
VITA - Video Editor & Maker,Unknown,5,Nice and easy to use With more function,5
VITA - Video Editor & Maker,Unknown,5,Amazing 👏,5
VITA - Video Editor & Maker,Unknown,5,This is very best app for video editing,5
VITA - Video Editor & Maker,Unknown,5,Very good app,5
VITA - Video Editor & Maker,Unknown,5,Gud work,5
VITA - Video Editor & Maker,Unknown,5,Very nice 👍,5
VITA - Video Editor & Maker,Unknown,3,Aachi hai magar slow motion aacha karo is aap me,1
VITA - Video Editor & Maker,Unknown,5,This is the best editing app for mobile users,5
VITA - Video Editor & Maker,Unknown,5,गुड,3
VITA - Video Editor & Maker,Unknown,5,Doesn't have much add,3
VITA - Video Editor & Maker,Unknown,5,"Very good helpful app, I am liking this app",5
VITA - Video Editor & Maker,Unknown,5,Nice,4
VITA - Video Editor & Maker,Unknown,5,Good,4
VITA - Video Editor & Maker,Unknown,5,Nice,4
VITA - Video Editor & Maker,Unknown,5,"This editing app is top tier. OOOOOOOWEY!!! I discovered this app when capcut got banned, and this is almost better than capcut. It has templates and free top-tier features! Love it, but don't take my word for it. Download it yourself. (Not paid)",5
VITA - Video Editor & Maker,Unknown,4,This app is to beutiful editing app,1
VITA - Video Editor & Maker,Unknown,1,Very bad 👎🏻,1
VITA - Video Editor & Maker,Unknown,5,Good experience,4
VITA - Video Editor & Maker,Unknown,4,Good,4
VITA - Video Editor & Maker,Unknown,5,Working good,4
VITA - Video Editor & Maker,Unknown,5,Good,4
VITA - Video Editor & Maker,Unknown,5,awesome,5
VITA - Video Editor & Maker,Unknown,5,Nice 👍,5
VITA - Video Editor & Maker,Unknown,5,Good app,4
VITA - Video Editor & Maker,Unknown,5,really nice this app is very good so I am happy,5
VITA - Video Editor & Maker,Unknown,5,It's really nice editing app,5
VITA - Video Editor & Maker,Unknown,4,Good 👍,4
VITA - Video Editor & Maker,Unknown,5,Good 👍👍👍,4
VITA - Video Editor & Maker,Unknown,5,It is very good for editing,4
VITA - Video Editor & Maker,Unknown,5,Superb,5
VITA - Video Editor & Maker,Unknown,5,Cool and the effects are free which are not available nowadays I can find this effects interesting and good for editing skills and templates as well 😄 I like to recommend you all to try this app out good for editing I can't stop spending time on this app for editing,4
VITA - Video Editor & Maker,Unknown,1,It's download very long time,5
VITA - Video Editor & Maker,Unknown,5,So good,5
VITA - Video Editor & Maker,Unknown,3,"Can give more options and better song but in my opinion, its good for begginers",3
VITA - Video Editor & Maker,Unknown,3,"This the excellent app but one problem facing when I am editing any video.the video doesn't export why 2, question musics are free and no any kind of copy right?",3
VITA - Video Editor & Maker,Unknown,5,What a amazing app for editing photo or videos or documents,5
VITA - Video Editor & Maker,Unknown,4,Best,5
VITA - Video Editor & Maker,Unknown,5,Easy to editing,5
VITA - Video Editor & Maker,Unknown,5,Very good app for me it has multiple option effect and there not much ads disturbing while editing,4
VITA - Video Editor & Maker,Unknown,5,👍👍,5
VITA - Video Editor & Maker,Unknown,5,Excellent.....make easy,5
VITA - Video Editor & Maker,Unknown,5,It is a very good app for beginners and experts,4
VITA - Video Editor & Maker,Unknown,5,Super app,5
VITA - Video Editor & Maker,Unknown,1,App deleted my projects. Time wasted,1
VITA - Video Editor & Maker,Unknown,1,Very good,5
VITA - Video Editor & Maker,Unknown,5,"❣️✨Very very nice, good and useful app. I like this app 🤗",5
VITA - Video Editor & Maker,Unknown,5,First ever editing app I am giving five star...it solved my many issues.but one thing that should be included is the starting time of trimmer and ending time of timer.current technique removes important seconds of the video..please add it..otherwise awesome awesome app..thankyou to Dhruv Bhae for such suggestion...,4
VITA - Video Editor & Maker,Unknown,5,"Vita, I Recommend To Add More 3D fliter if You Clicked Retro It Started Lagging So Much, Thank You",3
VITA - Video Editor & Maker,Unknown,5,Nice to Aap 👍👍,4
VITA - Video Editor & Maker,Unknown,5,Good,4
VITA - Video Editor & Maker,Unknown,1,"I cannot use the audio I recently downloaded on decive, instead it has the option of the audio I already deleted today",2
VITA - Video Editor & Maker,Unknown,5,Best app ever for editing purpose ...,5
VITA - Video Editor & Maker,Unknown,5,Super👏⭐⭐⭐⭐⭐,5
VITA - Video Editor & Maker,Unknown,5,Very nice 👌👌👌👌,5
VITA - Video Editor & Maker,Unknown,4,This is a nice app but I think there should be search option,4
VITA - Video Editor & Maker,Unknown,5,Amazing,5
VITA - Video Editor & Maker,Unknown,5,Nice,4
VITA - Video Editor & Maker,Unknown,5,👍,5
VITA - Video Editor & Maker,Unknown,3,If there was trending templates it would be better,3
VITA - Video Editor & Maker,Unknown,5,It is a best app for video editing,5
VITA - Video Editor & Maker,Unknown,5,Various amazing app beta thanks,5
VITA - Video Editor & Maker,Unknown,5,Ok,3
VITA - Video Editor & Maker,Unknown,1,I love this app to much,5
VITA - Video Editor & Maker,Unknown,5,Iam using this app for my videos editing for youtube this is the best app. I like it. It's a good,5
VITA - Video Editor & Maker,Unknown,1,I rate this app 1star because the resolution i put on my video is 1080hd and whene im finished editing i download my video its look like 10poor resolution and this app doesnt even have that much editing feature plus the template on this apps doesnt even changed over the year still 1star reviewed app(does not have any big update) The real problem👆🏻🙄,1
VITA - Video Editor & Maker,Unknown,5,It is a best editing app in india,5
VITA - Video Editor & Maker,Unknown,1,Very poor quality,1
VITA - Video Editor & Maker,Unknown,5,Best app,5
VITA - Video Editor & Maker,Unknown,5,Niec app beri god editing,5
VITA - Video Editor & Maker,Unknown,5,Awesome! Wish there were more awesome free effects,5
VITA - Video Editor & Maker,Unknown,5,Good,4
VITA - Video Editor & Maker,Unknown,5,Editing is very good,4
VITA - Video Editor & Maker,Unknown,5,This is a better way to editing i like this app this is best editor app in my life,5
VITA - Video Editor & Maker,Unknown,5,👌👌👌,5
VITA - Video Editor & Maker,Unknown,5,I can easily to any editing with the help of VITA,5
VITA - Video Editor & Maker,Unknown,4,This is very good app,5
VITA - Video Editor & Maker,Unknown,5,best edating app,5
VITA - Video Editor & Maker,Unknown,4,"Vita is great!! For a free app to provide these many editing facilities is unbelievable!! The performance is great but there are still some issues like lagging and all. When you make long edits , the video may glitch or lag or even won't play . These are the issues that I face majorly. Several effects can't be used at a time , it may cause the video to lag ..... Still it's my favourite editting app.. With some fixings it would be perfect!!",4
VITA - Video Editor & Maker,Unknown,5,Best app🥰,5
VITA - Video Editor & Maker,Unknown,5,Bahut badhiya app hai Mujhe bahut pasand aaya hai,1
VITA - Video Editor & Maker,Unknown,5,😘❤,5
VITA - Video Editor & Maker,Unknown,5,best editing appp,5
VITA - Video Editor & Maker,Unknown,4,Osm,5
VITA - Video Editor & Maker,Unknown,1,It's not good for editing,2
VITA - Video Editor & Maker,Unknown,5,"👍 nice video editor, super",5
VITA - Video Editor & Maker,Unknown,5,This much better than the capcut 😁🤩,5
VITA - Video Editor & Maker,Unknown,5,Best editing app for editor,5
VITA - Video Editor & Maker,Unknown,5,Very nice aap and very carefully work,5
VITA - Video Editor & Maker,Unknown,5,Good,4
VITA - Video Editor & Maker,Unknown,5,Omg how this app is the best,5
VITA - Video Editor & Maker,Unknown,5,I love this app and it's perfect for me,5
VITA - Video Editor & Maker,Unknown,5,really most recommend app,5
VITA - Video Editor & Maker,Unknown,5,Very nice 👍,5
VITA - Video Editor & Maker,Unknown,4,Nice...,4
VITA - Video Editor & Maker,Unknown,5,Nice App,4
VITA - Video Editor & Maker,Unknown,5,Best' app,5
VITA - Video Editor & Maker,Unknown,5,The best of editing app,5
VITA - Video Editor & Maker,Unknown,5,Very good,5
VITA - Video Editor & Maker,Unknown,5,So amazing 🤩 app,5
VITA - Video Editor & Maker,Unknown,5,It is a so good app to edit video like comparison video and etc,5
VITA - Video Editor & Maker,Unknown,5,I loved the app! It made my editing skills better and nicer!,5
VITA - Video Editor & Maker,Unknown,5,This app is very good 👍👍,5
VITA - Video Editor & Maker,Unknown,2,Very lagy experience update this some one thingking duo two low end device but I have high end device but still lag when editing a short,2
VITA - Video Editor & Maker,Unknown,3,Nice,4
VITA - Video Editor & Maker,Unknown,5,Nice,4
VITA - Video Editor & Maker,Unknown,5,Best app ever,5
VITA - Video Editor & Maker,Unknown,5,It very helpful to me,5
VITA - Video Editor & Maker,Unknown,5,Brilliant,5
VITA - Video Editor & Maker,Unknown,5,This is a very good 😊 working app because by the help of this we can edit our video and make them attractive.I use this app for video editing and upload it to my YouTube channel.,5
VITA - Video Editor & Maker,Unknown,5,Pitchure quality is very high and clear this app i am happy to use this app,5
VITA - Video Editor & Maker,Unknown,5,Best editing app 😊😊,5
VITA - Video Editor & Maker,Unknown,5,Very nice to capcut,5
VITA - Video Editor & Maker,Unknown,5,Very good app for business ❤️❤️❤️❤️❤️ Thank you creators 🌹🌹🌹🌹🌹,5
VITA - Video Editor & Maker,Unknown,4,Very nice,5
VITA - Video Editor & Maker,Unknown,5,Good,4
VITA - Video Editor & Maker,Unknown,5,Just started using and allready blown up best app ever ...,5
VITA - Video Editor & Maker,Unknown,5,Super this is very excellenct app🥰🥰🥰,5
VITA - Video Editor & Maker,Unknown,5,It's a very good and nice app,5
VITA - Video Editor & Maker,Unknown,5,Good 👌,4
VITA - Video Editor & Maker,Unknown,1,Average,3
VITA - Video Editor & Maker,Unknown,5,Very Very Very nice editor app I love this aop,5
VITA - Video Editor & Maker,Unknown,5,Amazing.......,5
VITA - Video Editor & Maker,Unknown,5,Excellent,5
VITA - Video Editor & Maker,Unknown,3,All good but video quality bad,3
VITA - Video Editor & Maker,Unknown,5,Excellent,5
VITA - Video Editor & Maker,Unknown,5,I like this app because this app is free free free,5
VITA - Video Editor & Maker,Unknown,5,"I love this app so much. I'm i'm, getting so much better at editing. Thank you so much!!!! 10/10",5
VITA - Video Editor & Maker,Unknown,5,Very good,5
VITA - Video Editor & Maker,Unknown,5,Good app for beginners to edit Good servicing and easy to handle or edit a vlog,4
VITA - Video Editor & Maker,Unknown,5,I love this aap💞,5
VITA - Video Editor & Maker,Unknown,5,I like it,4
VITA - Video Editor & Maker,Unknown,5,Very good app,5
VITA - Video Editor & Maker,Unknown,5,Very useful,5
VITA - Video Editor & Maker,Unknown,5,Nice,4
VITA - Video Editor & Maker,Unknown,5,Very nice app,5
VITA - Video Editor & Maker,Unknown,3,Nice app,4
VITA - Video Editor & Maker,Unknown,4,"Good Edit, Complete",5
VITA - Video Editor & Maker,Unknown,5,Nice AAP's,4
VITA - Video Editor & Maker,Unknown,5,Video saving problem theek karo 🙏🙏🙏,1
VITA - Video Editor & Maker,Unknown,5,Download now and make your own edit,5
VITA - Video Editor & Maker,Unknown,5,Simple & Easy .great app without app,5
VITA - Video Editor & Maker,Unknown,1,It create problems while saving the video to gallery,2
VITA - Video Editor & Maker,Unknown,5,I like it very much when is release,4
VITA - Video Editor & Maker,Unknown,5,Good,4
VITA - Video Editor & Maker,Unknown,5,This is very good and useful app I'm professional rider and use this app for my stunt edit.,5
VITA - Video Editor & Maker,Unknown,5,This app is very cool,5
VITA - Video Editor & Maker,Unknown,5,Answem application,4
VITA - Video Editor & Maker,Unknown,4,Supurb editing app,4
VITA - Video Editor & Maker,Unknown,5,Very good,5
VITA - Video Editor & Maker,Unknown,5,Very good,5
VITA - Video Editor & Maker,Unknown,5,Very Good exeriece,5
